0,0,0,0,0,0
-27,-17,56,-282,17,202
-27,-17,56,-282,17,202
-33,-21,120,-277,-3,654
-32,-21,-108,-110,169,805
-32,-22,-89,-64,-138,934
-32,-22,-72,-177,151,1248
-21,-11,-38,-920,723,1792
-10,-3,-37,-544,631,2063
-1,1,-33,-179,550,2020
4,3,-28,72,356,1969
10,2,-30,-316,476,1828
17,5,-33,-509,470,1837
24,10,-35,-865,555,1779
34,20,-36,-1004,841,1373
42,27,-34,-311,-431,631
35,28,-30,299,-1235,-57
12,14,-28,912,-1186,-552
9,10,-27,755,-1174,-463
-25,-15,-24,441,-1509,-258
-51,-13,-27,-155,-1659,-225
-75,-12,-20,948,-251,-342
-71,-18,-20,1471,-1077,-345
-117,-73,-10,2169,-1329,-113
-106,-68,-13,1602,-570,-227
-120,-105,-10,1293,-1068,73
120,-127,0,1477,-337,137
124,-126,-1,1313,-184,183
113,109,3,716,190,924
109,111,6,1319,-389,902
99,100,9,1431,-163,1248
97,93,10,1234,-182,1009
89,84,15,1471,-538,1264
81,75,20,1761,-700,1445
74,70,23,1284,-600,1251
67,66,27,952,-832,1074
61,66,30,868,-646,888
55,62,38,812,-1058,528
44,58,48,1074,-1577,217
33,54,61,256,-980,119
22,57,66,168,-744,223
12,59,76,68,-694,72
11,58,76,410,-530,225
-1,55,89,596,-542,142
1,54,87,267,-507,63
-2,55,88,365,-315,4
-1,53,86,193,-118,-109
0,53,86,201,-189,-482
0,47,88,283,-282,-290
-3,44,89,222,-172,-270
-5,44,89,272,-149,-364
-2,44,89,165,154,-424
-1,43,88,-30,25,-458
4,44,82,-250,76,-641
6,43,82,-135,183,-560
13,42,78,190,402,-396
14,41,78,64,482,-359
19,39,75,209,129,-498
22,38,74,373,171,-171
30,38,72,-54,454,-409
35,38,68,-88,186,-382
36,39,66,-39,88,-267
41,41,61,-85,55,-474
40,40,64,85,-109,-573
40,39,66,242,303,-508
42,39,63,174,340,-430
48,37,60,-208,661,-364
55,36,56,204,638,-75
60,34,53,346,471,-124
66,33,53,405,310,-400
72,30,52,496,134,-139
71,28,52,344,672,-91
87,30,47,33,1573,-397
90,30,47,-192,2172,-555
-77,56,10,-3088,7361,-1466
-23,82,-5,-3192,7202,-2374
56,112,-10,-1767,6621,-3140
-21,-91,11,-2192,9762,-7238
88,-28,52,-1917,8395,-9055
-55,121,-118,-2955,6101,-10609
-67,-49,-64,-3960,6703,-11208
-73,-118,68,-4848,11734,-14985
46,66,-19,-6810,14360,-21580
-125,70,24,-5778,11789,-12648
84,48,119,-6625,14646,-16579
-65,-45,81,-4609,10906,-13502
1,32,-13,-1184,6953,-9596
47,35,-31,94,3697,-7802
-14,-90,-118,-144,189,-4306
3,-100,-105,-272,1514,-3243
76,124,117,-359,2908,-4256
-116,125,98,-1878,2598,-4533
25,-99,80,-4458,-1245,-5400
62,-89,121,-4,-3256,-10096
103,84,-89,2047,-9321,-12558
74,47,38,449,-24685,-10991
54,13,-103,4842,-32576,-11896
61,-75,116,5608,-25412,-14863
50,71,46,-3096,-25753,-14120
18,33,119,-2497,-27069,-15708
-118,-113,-97,1547,-30546,-19346
21,-49,-102,1303,-28099,-20753
52,123,44,-2628,-21550,-20308
58,71,-119,4051,-25267,-10180
-49,41,-38,4925,-23659,-8683
86,20,54,13228,30782,-5595
-106,66,-5,10578,-23737,-5443
-71,-123,85,23054,-21548,-9036
108,118,-14,31175,30254,-13944
-97,-71,120,23833,-10869,-17113
-123,121,40,12680,-940,-12020
-123,33,95,20259,-4837,-11921
72,54,23,14635,13355,439
-122,104,61,6106,23571,6208
-5,105,113,-16703,23904,12890
95,67,56,-10385,9356,9242
-28,-83,-56,-17065,9705,12379
63,-28,-106,-18750,17722,13657
35,-55,20,31000,-23835,13116
-40,17,-58,-31609,-32576,14221
24,-68,38,32491,-32576,15813
14,-90,-79,-31605,-32576,15036
-13,-74,-122,-32233,-32576,12698
-121,115,-122,-28071,-32576,16210
-75,-20,98,-24756,13487,17518
74,-35,-47,-19429,8857,14719
46,63,21,-8144,-3182,17974
-34,62,-89,-8806,-6505,15231
-85,51,-67,-6144,-9284,16094
-58,-96,-54,-8278,-5345,18104
117,-61,90,-4794,-5249,16936
-91,-54,-119,394,-11441,14984
39,27,117,2016,-18184,15913
-123,-7,-126,407,-16398,18352
-88,7,-124,1414,-9628,15813
-121,-100,50,8619,-14673,15574
37,-82,32,23052,-16816,15982
