0,0,0,0,0,0
-85,-94,-64,-2320,5175,-485
-85,-94,-64,-2320,5175,-485
-31,-45,40,-2677,4810,-384
-7,-20,87,-2834,3703,-179
11,1,120,-2811,2935,304
52,67,-55,-2653,-1368,1092
35,76,-71,-2633,-1521,983
29,91,-86,-1699,-341,949
35,105,-97,-792,355,572
33,102,-91,-1029,345,374
39,124,-83,-1794,1390,125
42,127,-80,-1591,1421,871
77,-80,-37,-4442,-273,2489
70,-79,-39,-4957,1105,1969
127,-11,9,-7858,7296,1777
-67,23,68,-7559,9787,2806
14,55,-64,-9099,8387,1402
55,53,-115,-6962,6727,-2298
29,59,-68,-6911,20672,-938
-45,46,89,-11322,22264,-1335
-120,-93,-11,-12083,20779,-632
9,-85,-103,-10021,14377,-2321
-104,95,-27,-10476,15176,-3445
-1,-85,-34,-15800,18526,-3782
66,-89,38,-13176,23035,-5624
71,-10,90,-19113,25029,-4523
80,-86,65,-17386,31696,-4311
-100,-50,-26,-16904,15150,-5663
-10,-64,90,-17248,12377,-4264
124,51,-86,-13903,14029,-4828
84,66,-59,-8214,18944,-2826
-86,-16,-119,-10149,2207,-1362
45,62,-19,-5094,6209,-953
42,36,102,-8796,17442,506
-26,1,18,-7795,3926,-3246
5,-42,38,-2571,8002,-1365
27,-31,53,-2556,8143,-2196
-119,-28,59,-2915,3923,371
114,-13,-128,-3787,2306,-799
E
-105,32,45,-2360,762,-618
-79,49,15,-1835,2828,-1633
-19,68,-40,-2221,2663,1588
-28,78,-38,-1298,2147,841
23,120,-86,-1473,1189,861
14,122,-81,-1696,1859,909
71,-105,114,-1286,5883,1246
103,-95,117,-1776,3245,1151
124,-78,111,-1373,3294,65
-87,-59,90,-11,3134,-908
-80,-68,89,-1262,5050,1182
12,-35,93,-2342,3428,17
11,-33,96,-1891,3733,72
69,-22,96,71,7296,713
121,-28,111,-1426,3202,-819
-79,-36,127,-413,6081,-3596
-50,-4,-106,-2280,4383,-2414
19,56,-59,-1060,3441,-1965
16,45,-70,-1081,5149,-2802
102,-110,20,-96,-471,-1345
81,-128,7,267,93,-2234
113,-86,-29,-931,8567,-3962
124,-71,6,-1957,8194,-3173
-91,25,-32,-3909,7587,-2323
-110,7,-44,-2926,6022,-2285
127,43,-118,-5656,6313,-1406
120,28,-124,-5302,4565,-2564
0,-4,43,-3793,9988,-1065
-1,-16,17,-3519,10073,-1483
47,-69,74,-2192,11364,-2411
-45,-96,63,-2718,8913,-2612
50,91,6,-1050,6011,-3730
63,91,3,-1826,4441,-3121
-10,15,-34,-1224,803,-2825
-16,-41,-59,-516,2191,-3622
-79,88,-103,1434,3428,-5945
-108,42,127,1585,-863,-7203
-103,-16,-105,5297,703,-8902
-53,-44,74,5586,1055,-8057
-35,-20,69,7014,2188,-7196
E
3,-39,-37,15197,8950,-6945
-18,-12,-45,13451,-1129,-6041
55,103,73,12976,-2243,-2132
53,93,94,13026,-1866,-2460
-127,-20,-38,7691,-3805,-450
112,-47,-37,8458,-4059,-1901
71,-39,-102,12523,5936,-3348
48,-42,-113,10464,1518,-3570
-55,81,36,14087,6786,-7757
-41,71,23,13770,4299,-7181
-19,-117,-1,11300,-3395,-7287
29,72,92,10326,2528,-4506
-110,-12,-41,8842,56,-2542
-89,-5,4,8758,298,-828
-63,-12,15,8301,5174,1777
-105,-26,80,6314,3786,-15
-91,-15,55,6539,1091,2730
-105,-14,70,7012,5744,2847
-122,56,104,-3572,-1741,5062
113,-89,35,-16335,-10612,2258
-121,-36,120,-26186,-1984,433
-91,22,-47,27059,-7536,-1503
-101,-8,-19,-32684,-15648,2509
0,-127,-93,-32684,13044,5152
-45,-86,-51,-32684,16416,6832
16,122,-2,-32684,-18350,2468
-42,96,-25,-32684,-4945,8381
-6,67,51,-32684,-10725,4304
-29,120,-105,-32684,27010,5183
97,-65,-104,-26640,-13558,9533
44,-47,-93,-15868,-22980,2733
-89,-21,93,-6285,1785,-1412
-11,-69,9,8188,10350,1274
15,-80,93,4583,6483,-795
-25,113,87,1564,6599,432
-60,115,101,1490,658,-340
-8,81,-80,-1831,-2074,710
-31,77,-87,-751,-2642,-139
-82,50,125,2261,3480,-1713
-56,61,79,4009,6004,-598
E
-20,-22,103,20360,9216,-6279
15,-60,47,28863,766,-10230
91,102,70,-30484,5452,-9476
11,-59,-44,-31957,22009,-12740
114,57,62,-32681,13767,-7779
-91,69,52,-32681,-2598,-9499
72,-70,91,32070,17054,-2926
-102,116,-38,30590,9617,-5750
-121,18,-58,20078,-3680,-4738
-112,-44,78,25253,12499,-5251
-40,17,-42,26378,18188,-2099
49,-101,-53,23935,5753,-2800
58,-34,113,14968,-311,1445
101,-55,108,10397,-17135,-3448
33,126,50,-555,20239,-1674
3,102,6,1530,6462,-2974
-19,-1,-91,-767,6445,-4321
22,-31,73,-1068,9580,-3486
109,-39,-80,-1502,4281,-904
108,-10,-51,-1191,-3485,1136
100,59,32,-4050,-7251,5077
107,74,56,-6294,-1269,4199
-44,-1,-65,-16823,6166,3883
-73,-16,-9,-15692,-409,4008
-77,54,-78,-32706,1781,1419
-15,71,36,29877,15064,-584
-125,-25,7,-32683,-744,-573
-122,-27,-95,-32683,4845,3413
-121,-124,-96,-32683,3785,-1888
123,94,23,-32683,-19501,1740
88,-67,106,-32683,10091,-773
23,16,43,-32683,26011,-9407
2,70,-72,-32683,-31059,3544
114,-45,62,-32683,-20925,16144
75,-75,53,-29296,-23945,-2497
-54,101,51,-5817,-6389,1499
-45,116,-9,12165,15089,2500
15,-6,34,16162,7347,-2111
95,6,55,3089,2273,500
81,29,19,2073,-2118,-1105
E
95,-16,-127,4423,-558,-1732
81,-43,99,7788,-346,-2798
66,-11,108,26870,9093,-9698
73,55,-81,32302,8867,-9001
-82,-24,121,-30370,4636,-14218
-117,-120,-87,-32680,7107,-13407
-9,42,-125,-32680,-12176,-11283
-128,120,-14,-32680,-12527,-9476
-92,-60,13,-32680,16335,-10506
-45,-24,119,24370,3239,-10113
4,117,-63,11196,419,-13011
11,67,66,14001,15986,-10429
126,45,79,160,-4748,-8741
-53,5,111,1946,8027,-6599
12,91,16,2089,4128,-955
-4,109,26,775,-1165,-553
23,42,52,-1955,883,3432
14,59,-31,-3833,3756,2271
-37,33,96,-3617,9733,736
107,-3,-58,-1151,-1708,694
117,7,-10,-705,-3161,335
-120,26,-46,-2283,4675,279
-79,57,-90,-3869,3910,1033
-31,-106,-46,-7888,-216,4579
1,-4,89,-14888,-3804,6364
61,-118,-53,-26525,5824,7690
-96,40,78,27720,1813,11755
-125,-19,18,32730,-4706,11666
-97,-50,87,-32685,-10621,16810
48,26,-73,-32685,-5375,14040
