0,0,0,0,0,0
-4,12,60,-287,-112,90
-4,12,60,-287,-112,90
-9,17,122,-194,-29,-26
-10,18,-111,-40,-23,-21
-11,19,-92,80,74,11
-12,20,-80,-36,-20,42
-12,22,-72,-97,438,12
-12,22,-45,270,42,-141
-13,21,-48,305,116,-117
-13,17,-37,194,266,-312
-11,17,-38,33,-523,32
-17,20,-30,-202,2065,932
-1,24,-46,-629,1478,90
21,26,-43,911,10208,2514
85,26,-30,-1154,-9921,-1510
47,26,-38,164,1124,-259
49,18,-21,292,-404,471
21,27,-29,-976,-87,902
26,30,-33,-996,628,813
28,50,-47,-905,1523,976
32,45,-49,-393,1311,926
29,40,-48,463,-812,562
23,39,-45,345,-692,406
10,35,-56,414,802,403
17,36,-61,341,1018,362
32,19,-56,1497,-200,180
23,15,-44,1430,90,31
16,-5,-31,1108,-1151,102
15,-2,-28,1008,-710,109
4,-12,-21,164,204,30
8,-9,-27,194,788,103
11,-1,-26,-351,65,365
8,-2,-27,277,255,265
7,-11,-29,693,-129,161
5,-15,-25,34,-188,303
6,-14,-28,-230,495,497
2,-18,-24,-79,-20,292
-6,-23,-20,-81,-321,-28
-9,-21,-26,-226,286,-21
E
-7,-20,-31,-28,31,-75
-11,-21,-27,-40,-435,-213
-13,-20,-28,-75,56,-234
-10,-14,-34,-180,405,-321
-9,-15,-38,629,-98,-570
-10,-18,-35,537,-310,-488
-3,-16,-33,-276,505,-158
6,-11,-37,-184,713,-44
10,-9,-36,39,659,-77
11,-9,-33,68,379,-29
11,-6,-34,-129,794,56
18,3,-42,-201,1222,-22
16,0,-39,-81,891,-204
22,9,-40,-824,976,-770
23,13,-38,-1479,372,-911
3,67,-27,-2705,-1849,-2015
-3,96,-32,-2416,-1064,-1146
-12,-113,-38,-2432,841,443
1,-109,-39,-3339,1226,1223
30,-54,-6,-4602,2420,8
29,-66,-4,-4167,1885,-31
53,-36,13,-2884,2358,-90
99,-37,46,1227,2310,852
102,-53,48,1638,1653,1342
-127,93,110,802,-402,1385
107,49,-104,-2680,-2245,965
96,-26,-95,-1523,-3256,1874
105,-37,-110,332,-1941,2627
-125,109,117,327,-1760,1948
122,-104,-123,-712,-1655,2402
-26,77,16,-2712,-27783,3763
-116,90,48,-3990,-23611,3498
-87,2,-32,-28076,-9614,11433
-19,6,-114,-29688,29485,12792
78,-97,-26,29654,-2881,20521
-82,-122,98,-25952,2204,13296
-107,-119,-11,6995,-5759,-16339
0,74,-24,6043,19509,-7259
84,123,-84,21787,23795,-3369
-119,-77,100,20684,8629,-7169
E
-81,-58,98,15806,23607,-7174
-34,-35,-78,18203,23769,-6103
24,93,47,19340,10300,-4158
-118,-8,54,16715,8131,-2900
-78,32,-18,10462,13208,-7185
-42,66,39,12129,19653,-6407
122,-89,117,17834,-14770,4349
-109,14,-103,16863,-14998,5103
-67,-61,-126,6381,13679,4807
-37,58,115,2296,4631,4291
-58,-65,-28,-5369,-14131,602
-13,-113,-54,-3694,-17269,-5574
95,-58,-75,-3539,9579,-4689
107,-48,-67,-2344,-5072,-6116
59,-58,121,1405,-1085,-4986
32,-70,-100,1495,-9578,-2435
-25,-82,-119,5190,-9409,3733
6,-28,-46,3500,-8577,3241
-41,-52,-97,3186,-11814,2678
-61,-105,-71,-16571,11412,5222
121,102,-56,-23537,3041,7515
-12,1,-109,-15687,-21413,6205
-76,-43,106,-9746,-19544,3262
111,-98,17,-31498,-22121,9425
76,-6,-42,-31859,-1119,13531
-64,-102,24,-7695,-1404,2543
-83,17,115,7613,9515,-9211
-46,95,109,1297,8248,-6328
-64,33,-79,10727,-31776,-4591
-102,118,-88,9867,28452,-4529
119,-65,-94,19521,5673,-6353
-38,117,-107,17517,16948,-6082
-87,68,5,14587,3613,4230
110,50,-30,16275,9928,540
95,116,89,12335,8008,-6022
109,-72,107,5253,12104,-748
-92,31,-18,1635,-10373,4705
26,-54,36,6878,14700,5217
-21,38,-49,6231,16268,12773
122,-23,59,-230,-6152,12592
E
-69,28,-18,677,5754,6651
-50,105,-126,-923,4559,6429
-47,-45,35,-3516,-3778,-2827
-64,7,34,-4375,-6931,-1520
-94,63,71,-5566,-10840,-6962
-59,59,-57,-1930,9334,-1987
-86,57,-71,-674,2519,-4065
103,50,-51,-1229,-1600,-3965
113,18,-60,1889,608,-3171
105,-57,-80,5659,-1314,-3428
85,-119,-2,4646,-4728,-3722
74,29,69,4821,-1845,-5686
47,27,7,-864,-9478,-10437
84,16,18,-1789,-9344,-7781
-127,-4,-116,-824,400,3410
76,99,119,-2037,194,3305
49,-9,52,-18713,9091,5082
-20,17,42,-24129,-8078,3867
-9,77,103,-16668,-21161,8935
80,73,98,-18555,-428,8189
-48,-17,-69,25627,19338,507
108,102,30,-32721,-31598,10982
121,0,100,3435,11287,1851
111,-50,-117,1439,3043,-3733
-79,14,-119,29530,20551,-9520
115,-47,103,28696,21186,-6426
13,-60,98,23849,15429,-6956
-72,126,4,22935,18402,-4065
-79,93,-84,16627,8179,-2930
-40,57,95,23409,6827,-3358
10,26,12,25926,16696,-119
109,-83,-106,21200,-1161,-5138
87,76,-95,9899,6769,2286
99,-83,96,13826,14090,13409
-61,85,-29,13950,-2646,11789
-59,-119,-48,8361,7015,7607
109,82,-85,-22589,-6158,2189
-108,83,19,-18012,5946,4772
-96,87,4,-15219,1411,3228
81,11,3,-9581,-4071,-5110
E
89,-32,4,-9814,1530,-3349
78,-55,-15,-2617,-1390,-4590
84,-60,-23,-1607,1279,-2351
86,-96,-42,469,2421,-1735
83,-104,-44,3205,2447,-1638
70,41,26,7277,-2077,-2867
