0,0,0,0,0,0
2,-4,70,-62,117,88
2,-4,70,-62,117,88
0,-4,-119,-125,-273,120
0,-4,-93,-146,-277,167
0,-4,-76,-28,54,172
0,-5,-63,79,292,205
0,-6,-51,35,219,178
0,-5,-41,-364,139,107
3,0,-25,-185,333,263
4,-1,-32,-25,429,239
6,-3,-26,223,13,157
1,-4,-20,-131,-218,78
1,0,-21,-214,686,22
5,0,-21,-1,853,-2
12,0,-19,-79,117,-25
13,1,-15,-120,-113,52
15,1,-19,-81,190,190
17,1,-18,44,93,175
15,1,-18,-9,56,178
10,3,-13,-282,-299,38
7,5,-15,-222,129,-4
9,7,-19,-157,410,2
11,6,-21,-140,220,-4
8,10,-22,-97,-377,59
7,9,-22,-89,10,86
7,9,-24,56,311,48
9,9,-29,85,297,-9
7,9,-25,50,193,15
7,8,-24,92,162,-67
8,8,-25,250,249,-40
10,5,-22,135,47,-55
10,5,-21,13,87,54
13,4,-18,-173,238,53
18,7,-18,-201,367,140
22,7,-15,-159,80,204
18,10,-7,-321,-219,285
14,18,0,-675,-606,225
14,23,0,-1053,90,485
28,49,-9,-1655,644,1075
E
26,48,-10,-1417,94,989
23,53,-30,-645,97,1138
20,51,-28,-960,-451,1157
-2,75,-19,-2998,-1231,2724
-7,103,-11,-2186,811,2595
8,-112,16,-3389,1221,2140
12,-107,7,-3737,31,2367
57,-40,40,-5207,1519,2509
81,-8,61,-4868,1185,3440
127,26,72,-4313,4460,4053
-29,16,-116,-852,3693,3340
-45,6,-118,-1566,2216,2945
-4,-13,-77,-419,-942,4996
0,-20,-99,-866,-1269,4809
21,-65,-89,-4200,-8151,6369
-4,-72,125,-2323,-7237,4838
52,4,0,226,4678,2541
42,-55,-39,1255,-2241,-394
3,-93,105,-6897,-3136,6616
11,-78,60,-3612,847,6047
20,-100,90,-2996,-358,6676
32,-117,110,-5515,-1175,5785
30,-108,122,-6866,-572,6791
49,-109,-128,-11102,6575,5756
122,-65,25,-14144,2900,1510
-126,-94,125,-4743,2458,870
-112,-108,-116,-6538,-42,5455
-107,111,-89,-5613,-4368,733
-98,64,-120,-1651,1145,-114
-94,69,-128,-2140,-1624,992
-95,74,123,-3349,-7338,1968
-82,59,68,-2834,-5049,2164
-67,49,23,-4713,-2685,2589
-61,41,2,-4993,-3146,3962
-72,23,-14,-3721,-2756,3954
-79,-12,-36,-2356,-1935,2824
-86,-29,-86,-4022,-1831,3077
-94,-22,-74,-4313,-1429,2880
-90,-15,-70,-5876,1007,2245
-86,1,-47,-5960,-1671,3191
E
-92,11,-25,-6523,-960,2601
-89,22,-17,-10301,-2510,3996
113,94,32,-17354,-18662,5948
74,107,-46,-2836,-5081,-2829
43,88,72,497,11126,-403
80,87,-76,-1800,606,-671
63,124,-32,-908,-2217,291
44,-128,-38,-2478,-1260,-201
-3,-117,-14,-2577,-1204,-373
-26,-115,-3,-3360,-1006,-1149
-14,29,-26,-4444,3032,1202
-26,-104,-16,-4260,-1323,-1825
-10,-69,35,-3330,1969,-1371
-18,-85,30,-3212,3643,-1308
-55,-88,90,-2081,3426,-2975
-62,-87,89,-2602,1235,-2358
124,-93,-107,-678,3810,-3922
-124,-90,-127,-961,3989,-3454
34,-100,-113,604,849,-3773
40,-103,-120,1015,1580,-3705
-63,115,102,3063,-636,-6388
-59,111,112,2448,-1238,-6211
114,54,57,5289,112,-7498
61,-3,23,8094,-2284,-7586
-7,-86,2,8472,-4369,-7431
-127,22,79,8710,-7701,-9649
104,-21,-99,1292,-8006,-6391
95,118,41,1796,-10445,-7949
-101,71,88,588,-9772,-7480
-19,19,-109,-2875,-8680,-5909
-88,-63,-89,-323,-4471,-5060
-12,-78,-97,-1968,-2942,-4564
106,-126,-121,-2901,-4939,-4022
-64,55,108,-2335,-4752,-3615
-9,34,81,-3021,-4336,-3473
78,-33,7,-3629,-2833,-2526
64,-36,8,-4417,-3655,-3099
-54,89,122,-5580,-1856,-5975
-42,102,113,-5403,-1214,-5246
-65,77,-105,-7248,-2766,-6734
E
-97,105,-103,-6037,-2907,-6669
-32,20,68,1017,-7123,-3546
-77,7,104,1664,-4836,-3540
87,-96,-63,931,-1623,-4500
106,-97,-13,130,-3022,-2964
-125,105,-31,3487,-14297,4784
63,-107,114,20133,-11584,5896
-80,104,12,-28102,10318,1179
44,79,116,10894,1022,28038
-61,-60,-92,10100,-4813,31475
127,73,-59,-6803,1000,-23766
-45,69,19,-14552,-17590,-4341
97,-7,78,-7937,-11925,-2082
-91,126,119,908,12218,-4195
-117,116,-88,546,2718,3987
78,-95,-70,-7544,12615,1064
0,110,-106,-7398,526,-4964
24,-44,-96,-16136,1551,83
50,16,100,-13627,9697,1625
97,124,111,-8144,2712,-8749
79,-81,-35,-16640,204,-2110
-49,-36,-59,-16465,11100,-2075
-75,-45,-34,-9404,-4338,-4492
119,-84,-102,-5454,13411,-6966
99,-76,119,-9328,6317,-7194
20,-100,-9,-11491,-4175,-6047
-9,46,-41,-3510,2628,-4702
31,-7,-128,-5788,9159,-2562
15,-85,84,-3997,-4073,2681
34,-66,120,-1930,8153,1750
-128,98,-38,-521,3160,3821
99,115,4,18,810,2271
123,86,19,1307,3453,1622
-98,76,57,-1726,4773,543
-103,85,58,-2023,3734,618
-85,71,93,-2059,-3861,-1338
-64,53,62,-945,-5258,-609
-54,-7,-13,3726,645,-1167
-63,-18,-45,4488,1513,-1185
121,-128,118,8574,-5552,-878
E
124,-95,-78,7120,-6174,-866
103,-46,3,10948,-6066,790
92,-50,-28,11961,-7300,965
-9,21,34,6193,-17637,2914
-20,55,107,9791,-19206,3335
-2,62,-16,23258,-7147,3076
4,98,-68,20320,-4853,3395
12,-3,-40,28384,-9411,6091
54,72,-30,24012,8936,14018
-77,127,100,6683,-12527,23065
-68,-89,-70,776,23086,8946
75,39,56,-8512,-5189,-7408
49,-121,65,-7472,-12255,-4436
90,-52,85,-3567,4224,-3337
92,-43,123,-4002,5005,-1528
-125,79,-39,-12692,13009,2031
-122,100,10,-14001,11351,-1730
-74,-27,51,-20271,3582,-2652
-16,-9,-16,-19300,27570,2801
35,-7,44,-15940,6619,-14318
49,-112,-56,-11331,-12299,-8217
-70,-11,-95,-4771,19304,-4181
73,-88,28,-6349,12936,-8920
32,-113,8,1656,1208,-8880
107,-95,9,121,3495,-7724
61,4,3,3171,11273,-2529
79,7,38,3760,-3837,-771
66,-9,41,3033,7349,-989
60,-2,94,-1350,-3524,1350
104,12,120,731,6078,5828
80,20,7,-732,144,5897
21,40,103,-1288,-9449,5169
-55,-106,26,-3880,3663,8588
-37,-34,-88,-2045,3687,6766
110,75,103,-49,1702,2601
117,60,108,-687,3544,1641
46,-115,117,-2602,-2801,-1034
78,-121,103,-2380,-1269,-1259
56,126,-110,-6641,-2810,-4246
