0,0,0,0,0,0
-5,3,83,-1805,247,102
-5,3,83,-1805,247,102
-5,16,-101,-2026,304,354
-3,26,-70,-2202,771,447
3,35,-49,-2356,570,-26
2,45,-33,-3237,-671,-529
-26,117,12,-4978,-1489,13
-19,123,9,-3048,-126,735
25,-75,45,-3522,5977,1238
58,-63,56,-3753,2208,633
63,-24,74,-5438,1402,976
96,20,107,-4567,3205,800
-94,74,-88,-4248,4295,232
-97,69,-87,-4471,3866,239
-39,-115,21,-5436,3757,-1033
-54,-123,20,-5162,3727,-754
-52,-98,121,-2441,3264,-1633
-74,-92,-97,-2701,2604,-2048
-86,-84,-84,-3744,3449,-1820
-114,-79,-25,-4638,3100,-2374
111,-76,12,-4979,2887,-2361
53,-82,97,-4385,3333,-1844
55,-89,95,-3383,3184,-1574
-13,115,-83,-1605,1281,652
6,121,-101,-1747,1609,603
17,112,-84,538,636,1414
20,121,-94,1001,-12,1044
39,-106,119,1448,-2138,855
55,-83,96,97,-979,1053
75,-74,86,-236,-333,1148
101,-79,79,576,-839,1144
102,-85,75,745,-731,1366
-107,-102,35,1092,-940,1838
-83,-111,14,1770,-1634,1791
-38,-124,-43,2757,-3100,1118
-24,-125,-91,2990,-3111,713
-7,-127,76,2089,-2306,-110
-15,126,81,1893,-2911,-183
-49,107,-10,1303,-3734,-996
-52,107,2,2007,-3109,-787
-97,92,-54,721,-1160,-206
-111,87,-60,300,-1435,-188
118,83,-68,-345,-392,443
123,84,-65,372,-873,457
118,70,-77,893,333,974
123,69,-79,1028,79,869
-120,45,-114,1447,399,1297
-109,33,-125,835,438,1138
-101,21,115,1360,-379,921
-90,-6,88,2792,145,23
-91,-11,84,2691,-138,-227
-94,-70,30,3503,-1256,-1718
-106,-101,0,2958,-1395,-1855
114,110,-41,1054,-1693,-2515
84,107,-34,1337,-2171,-3089
20,86,-40,871,-1101,-2794
28,87,-37,952,-833,-2692
-8,67,-32,-486,-392,-1969
-23,65,-31,-719,-645,-1533
-47,77,-15,-1240,-183,-654
-43,81,-14,-628,-32,-504
-61,101,4,-260,480,453
-58,105,6,-361,800,888
-46,111,8,-740,1256,1363
-27,116,7,-309,1004,1842
-7,115,9,451,770,2002
14,109,4,-108,1297,1877
45,107,-1,-153,1482,1876
91,102,-4,-812,1398,1379
88,103,-2,-1079,1197,1115
119,123,3,-1592,1340,343
-124,-121,12,-1915,1797,109
-113,-102,36,-746,785,-768
-120,-105,32,-971,938,-707
-116,-80,47,-1414,1439,-705
-113,-83,47,-1224,1219,-861
-118,-75,61,60,431,-1373
-119,-79,58,7,590,-1206
-123,-77,56,-533,513,-1357
117,-70,51,-1248,225,-1100
118,-64,54,-909,546,-1217
100,-44,66,-174,573,-1041
105,-52,64,-729,670,-1185
101,-61,61,-257,10,-998
99,-61,58,-107,-446,-813
78,-60,51,-779,-110,-278
77,-53,55,-584,201,-214
74,-48,57,-939,71,-228
69,-40,63,-893,101,-26
69,-41,66,-257,124,275
71,-47,66,145,-196,312
67,-52,62,-36,-332,708
71,-54,56,7,-296,852
72,-53,57,-103,-182,910
81,-60,54,690,127,664
82,-63,52,897,-493,524
74,-86,34,340,-1006,491
67,-88,27,744,-527,643
67,-103,24,1233,-531,467
59,-121,14,1633,-1404,217
45,116,4,1557,-1256,377
29,83,-13,115,-542,1188
31,90,-7,502,-493,1256
34,84,-1,-45,710,1534
39,86,-1,-154,212,1321
51,86,-2,312,469,340
57,83,-5,657,415,305
70,78,-10,-195,255,-793
63,75,-12,80,-875,-1805
49,69,-14,367,-846,-2387
17,52,-19,369,-581,-2954
13,52,-17,283,-884,-2791
-37,35,-14,341,-1140,-2043
-58,23,-13,1054,-1222,-1517
-101,3,-12,967,-545,803
-92,6,-16,866,-243,796
-84,7,-21,-595,1129,2367
-77,12,-19,64,422,2105
-46,15,-23,133,278,1825
-45,16,-24,-275,493,1324
-13,27,-24,-44,99,-111
-13,23,-24,-68,-160,-411
-19,15,-20,546,-703,-1243
-45,-22,-19,1776,-1607,-1213
-54,-25,-18,1037,-1578,-777
-112,-37,-22,-654,360,868
-94,-27,-22,384,26,697
-88,-20,-24,38,-149,380
-87,-21,-24,179,-360,176
-89,-30,-31,438,-783,294
-92,-37,-29,90,-421,464
-94,-37,-27,137,-270,431
-99,-41,-24,372,-861,173
-109,-42,-21,937,-901,-374
-126,-56,-18,1018,-842,-716
117,-64,-18,965,-906,-660
105,-77,-15,992,-1082,-672
80,-101,-6,823,-1768,-1064
75,-109,-3,1262,-551,-293
77,-127,0,1558,-60,-164
