-2045,-12042,-13582,-10620,32760,32760,7194,8515,32760,-17204,-10280,-6374,-319,6073,2574,-3652,-21887,-22851,26509,-7,32762,-11856,-17346,57,-9885,-24159,-22944,-17716,-20510,-23679,-22329,-11351,-7774,-9662,-736,2050,29195,19388,-1375,-1573
-5900,-3757,11832,13053,32762,-7,32762,-15322,-13858,-9343,-7364,-4771,-14573,-7408,-1530,-992,2773,-10581,-9469,-7445,-11601,-3766,-353,7104,7352,12243,13762,11757,8840,10426,6343,5300,2789,6454,9275,-1843,-25756,-21563,968,-13002
11192,32121,-27751,846,32479,-7,28850,12091,-4672,-21060,-25756,15311,30301,14750,6,-359,-11388,25732,30816,32761,-20457,-4114,32761,31265,19978,23381,26498,22084,31032,-5999,13529,3468,8168,13949,12360,2666,598,7752,7202,5564
3889,3719,7861,10378,13566,27274,27117,-6,32763,-2360,4666,-11274,-11328,-13276,-187,5183,2054,-614,260,2815,-3519,-7949,-5338,-4668,-8259,-1025,-5363,-12997,-7744,5930,-3031,10456,17556,13852,4995,-24305,-22831,-5400,-11559,-12277
-11390,-4704,-4731,-27736,28095,-522,32765,12963,6598,27653,27534,1557,-3368,-10025,-14730,-4896,-10389,1097,14326,-30240,-1379,-9936,-13809,10064,-2336,-587,23589,26221,12939,-10015,-14404,-23114,-5630,-13693,-4584,-15755,-13619,-539,-1233,19370
11225,15408,14772,9389,13228,5017,-577,-31989,27613,7327,26787,7202,774,-15041,-5500,-3319,-1562,1472,5413,309,478,-3669,-9197,-6601,-3271,-3013,-3660,5195,-5319,10407,7100,-1718,-1069,-10137,-6821,6224,4849,-8942,-9817,-5167
-7079,-8976,-2568,8190,26234,15165,12313,7594,27526,-3790,27230,-30285,29973,24068,-5140,-6420,3316,10464,18212,8433,-7703,-16078,-11974,-15418,-4756,-6236,-7832,22952,26683,-15321,-23674,-14799,-23551,-25978,-25881,-9934,-12921,28917,-12832,-3720
-689,8892,3778,23062,19890,6840,6782,20446,9812,9344,14904,-1744,23347,-2466,10856,-880,2667,-4409,-16131,-2099,6264,7351,4790,3646,2592,-5093,-10063,-13439,-10621,-19557,-15016,-13676,1957,14488,16909,2151,-2532,-3039,17494,-26757
5554,-5233,-23917,-12393,12621,13989,14754,8215,1246,-4265,-383,28995,-25932,18915,17591,-18894,22300,28235,-18208,-14237,-10949,-3750,-1128,501,276,3707,5132,14140,14333,-22971,14230,6179,32767,-17298,27610,-24650,30060,32766,32766,-26303
-27471,-21078,-18332,-9443,1301,8741,24519,26620,27041,13854,24820,5131,-31355,-17959,9464,-11394,-4163,-11428,-7679,1507,9236,1757,4135,6169,-1168,-1811,-2555,-12920,-8209,-6300,-7167,-2763,-1910,-8408,-772,7429,16319,24983,31401,15237
1051,84,-23406,-21217,24435,32618,24749,11216,-11607,-2767,4214,15594,-31508,-7280,-15267,-9971,6581,-352,-9211,-8393,-10741,-1097,18364,32765,-4,32765,32765,4190,-28069,-13961,30628,-26689,24312,19851,22077,404,16347,17029,10354,163
6021,1728,2188,5389,-591,3338,6493,12608,3255,13603,9158,21983,7040,2461,-7536,5271,-528,-74,4760,2068,2874,982,-1275,-12734,-9973,-8569,-10086,-1353,2498,21109,-24001,-32604,32759,25431,12284,1286,1738,-18500,-14253,6155
16523,-19480,-26289,3323,1508,-5705,-1207,7518,16537,8326,10316,16882,20573,-25695,31126,15263,6004,-19590,-26114,29072,32758,32758,32758,32758,-20667,-8558,-3134,-5104,-8092,-8520,6110,5186,17250,29121,-32493,-31360,32759,10443,-29745,17808
-19195,24815,25,-8394,-1726,-7048,-6004,554,5402,-1046,-603,-2780,-3538,-8033,-8397,-9077,-17963,-16013,-11943,-7343,-5711,1916,11583,29640,-31627,26620,11708,1268,-7165,-15676,-7335,-6445,-16975,-30294,-32684,-3807,32010,11926,10742,-3576
-18025,-13990,-612,-282,-412,-799,-6280,-10795,-20178,6399,2108,-27144,30809,-30455,10776,7347,19336,24432,12253,-3189,-958,-3786,-3071,-2235,-17756,-10858,-7378,1340,8582,5935,4604,14144,6726,11075,15011,23475,22107,-27127,32753,19335
19467,-19055,-25106,-20864,-5099,1678,-6322,-11811,-6432,-11672,-13930,-12503,-14565,-15836,-20953,-19796,-17630,-19105,-24736,-17291,20267,-19978,32752,32752,32752,9028,8417,-288,4313,14546,21594,-25448,32752,-18931,-31049,-6811,-19034,-17946,2854,8753
13447,14383,-31908,27206,1021,-29469,-2744,-12758,-24705,-15781,-12451,1680,-4494,-17470,-28077,31821,31441,-28574,-23260,-25197,-10060,-8722,-4079,-22865,8066,7250,1089,499,17807,17525,-27017,24871,2921,26418,27092,-16231,-2574,-10887,-3525,-8935
-3589,1305,4853,12110,3504,-4407,-13338,-9842,-20532,-13918,9622,8329,19924,27851,-28232,32758,32714,-6000,-21640,-10768,-4893,-9001,15264,-25651,-12745,-16994,15593,-29714,-18589,-12504,4591,31087,15300,-3326,-29015,25471,-5345,-9154,32759,28713
19893,-31354,19977,-28148,32759,-465,30870,14865,22666,14849,14823,10538,2239,-7923,-4943,5616,6982,1036,1046,3005,-1866,-996,5171,15129,20261,-30647,28794,-17527,22794,21453,-8357,-16776,-11860,-851,-202,-1268,-7412,-19849,-22889,-19617
-25247,-16729,-23566,17750,24603,23506,20968,3410,6398,2219,3527,5911,6548,7342,9721,12366,4141,8477,-20305,32759,32759,-21187,31970,9862,9710,32759,303,-6060,8677,6941,1064,-27389,30557,7458,-17341,-3329,-20378,32761,27362,-7667
-32517,19591,18783,20219,20929,8002,11179,1643,-4078,-114,4551,3646,5158,9328,4396,-1167,-31061,-28791,29641,22958,-1832,-3659,-16919,-7082,-4387,-17681,-4424,8099,1678,-1914,-8957,-6693,-6936,-23925,-17199,-12627,-10626,15732,-4625,-10824
22171,-22536,32759,24419,9881,2959,-10048,-6165,-15104,-17451,-516,11184,15838,6757,441,-14810,-13174,18380,30145,31645,-24562,4703,-16590,-24425,-11117,-6840,624,8353,-69,-14107,22635,32156,32760,15373,-16058,32760,31054,13202,14620,8329
468,1101,-3571,-13897,-31403,-22060,-6772,-5771,211,-2623,180,6313,6480,8380,6185,4478,11656,13287,-22408,20617,4042,-3277,18373,-12710,5907,-11271,-2957,-839,2329,6568,4927,8363,2787,-14907,-11066,-21906,-20857,-20196,-21696,-13565
-4461,-5806,-5273,-9020,-10725,-2833,150,9565,1698,-3872,-1365,1755,13375,25806,18700,8158,10701,13289,484,-10592,19154,-12963,-28456,19689,-5853,-2988,-6158,5850,20014,11485,-13080,-14761,-7171,-27100,-27778,32761,-29669,-10883,8872,2973
-2668,-8873,-18539,-11660,-14858,-14969,-15380,-12883,-5497,-4252,-111,3654,-1680,-5644,423,1322,3736,4605,10182,14507,20713,-26332,6417,30730,-1616,13872,-27024,-10508,-6482,60,-1289,1587,6462,-2886,-3868,-4995,-2938,-415,490,526
1560,522,-1310,-328,596,-303,-1140,-828,-1386,-622,-1892,-3186,3601,-6713,-21104,-23594,-24060,-7492,-19470,-11266,3939,23686,-29281,-31010,32763,32763,-1533,-12510,-26737,-20806,-4814,7543,-17240,32763,19033,32119,28636,1079,8556,1982
