0,0,0,0,0,0
-19,-26,61,1112,-1950,377
-19,-26,61,1112,-1950,377
-34,-35,126,1430,-1945,83
-46,-40,-104,1458,-2049,-1
-60,-48,-84,1649,-2450,-4
-116,-85,-30,2063,-3121,-82
120,-99,-26,1902,-2828,265
95,-113,-16,1334,-2250,401
64,126,-2,336,-1876,888
68,-126,-3,157,-1755,963
47,-116,14,-609,-642,931
48,-113,20,287,-1112,647
39,-120,29,1122,-1784,383
12,121,49,1483,-2729,-347
11,120,50,1349,-2409,-207
-19,99,80,1583,-1947,-421
-28,96,88,1251,-1868,-499
-40,82,99,2072,-2308,-704
-66,40,124,2133,-2812,-241
-75,35,-116,1558,-2746,-137
-84,28,-99,1028,-2428,-60
-99,21,-64,1129,-2197,-205
-102,10,-51,2153,-2497,-532
-113,-13,-27,2648,-3151,-110
127,-27,11,802,-2810,178
127,-28,25,727,-2328,310
126,-29,38,646,-1592,670
125,-23,51,-171,-1296,497
120,-19,68,456,-855,645
120,-17,65,476,-767,608
113,-6,74,902,-1106,6
112,-7,73,949,-1310,106
100,-16,98,2143,-2408,-170
103,-19,116,1984,-1958,-264
105,-23,-111,1905,-1993,-548
106,-33,-96,2402,-2826,-817
111,-55,-46,2683,-3472,-782
114,-52,-43,2000,-3045,-702
-117,-58,33,1419,-2447,-837
-120,-60,25,1892,-2790,-708
-98,-72,104,2302,-3273,-387
-97,-66,97,1991,-2880,-294
-77,-56,-112,1214,-2723,544
-74,-52,-96,1366,-3221,893
-54,-37,-56,1387,-2896,1329
-43,-23,-40,1095,-2602,1472
-29,-2,-6,1265,-2971,1958
-28,0,-7,1303,-2909,1803
-3,40,33,1590,-2821,1777
9,54,45,1990,-2785,1720
22,76,63,1932,-2855,1674
40,101,76,1688,-3032,1552
80,-123,100,2464,-3698,919
83,-126,103,2956,-3765,943
-86,-49,-107,3453,-3944,272
-91,-50,-116,3273,-4153,128
-16,4,-104,1094,-3552,683
12,13,-101,677,-3099,605
44,12,-95,1379,-2341,431
86,19,-93,2303,-2848,896
84,25,-93,1965,-2459,833
-122,64,-98,4350,-1161,542
-118,100,-120,4062,-1936,581
-95,-71,92,2850,-2362,923
-80,-50,73,3239,-1238,1418
-64,-24,51,2664,-247,1729
-44,11,27,1633,371,2159
-47,7,32,1658,686,2102
-28,27,21,2097,1369,1793
-33,27,21,2269,1108,1506
-38,44,9,3079,-412,375
-38,52,-14,3562,-929,373
-34,69,-56,3474,-2027,-63
-25,92,-109,4180,-3317,-726
-12,125,35,4017,-4285,-638
-13,-123,-17,3139,-2914,-613
-22,-113,-107,2860,-1354,-849
-37,-124,122,3209,-1850,-397
-67,123,43,2423,-2323,-82
-77,114,13,2419,-2221,86
-86,99,-22,1957,-2509,466
-98,84,-60,242,-2250,1247
-100,71,-88,-2041,-480,2117
-82,72,-66,-2883,642,2431
-60,74,-33,-4188,1654,2821
-12,68,40,-4300,2190,3337
-9,65,46,-4625,2506,3424
65,40,-105,-4713,3778,3120
87,25,-61,-3763,3577,2457
113,-11,15,-2188,2266,1636
104,-8,5,-1621,1428,1264
109,-38,32,906,-549,-348
107,-32,15,546,-85,10
103,-32,-12,2779,-1045,-1161
86,-20,-82,3411,-1383,-2193
71,-3,-120,2939,-1158,-2401
31,32,65,1991,-614,-2868
27,30,70,2121,-797,-2717
-34,55,8,1689,-1342,-2650
-60,57,-11,1399,-1651,-2300
-111,62,-54,1216,-1593,-1581
-128,58,-70,1159,-1905,-1487
83,51,-106,439,-2513,-981
86,51,-104,502,-2245,-843
51,43,-125,129,-1672,-485
39,38,-126,347,-2205,-499
0,23,112,536,-3352,49
2,24,110,284,-3097,-83
-19,20,100,-311,-2481,480
-38,24,98,-685,-1739,528
-36,25,102,-119,-1868,536
-59,17,99,933,-2338,459
-72,5,89,816,-2806,439
-89,-8,81,743,-3008,697
-102,-15,75,614,-2781,695
-128,-28,71,1191,-3067,598
125,-33,70,1670,-3269,399
83,-65,58,2227,-3660,410
67,-74,54,1364,-2887,572
52,-82,54,547,-2946,57
30,-89,57,678,-3072,88
10,-98,64,606,-3343,-168
-30,-111,88,329,-2734,-768
-28,-114,92,600,-2809,-718
-80,98,-125,1537,-2407,-1328
-74,95,124,1733,-2500,-1226
-127,25,-116,2077,-2877,-1667
-123,30,-116,1780,-2880,-1595
81,-40,-82,2057,-3058,-1025
88,-30,-82,1591,-2859,-1055
59,-80,-40,943,-2308,-439
63,-73,-45,1079,-2334,-440
49,-81,-18,59,-2172,-410
51,-80,-16,-11,-2138,-221
36,-83,23,94,-1843,-306
37,-87,17,165,-1845,-151
33,-97,32,422,-1786,-135
23,-111,55,1677,-2754,118
23,-110,56,1284,-2676,-60
17,-124,95,1830,-3804,95
