AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-44,-5,104,-3212,4345,-6003
57,-30,-98,-1589,3743,-7469
-5,-6,127,-534,2466,-9315
-22,-54,-93,1458,2202,-7838
8,-69,109,1952,1928,-4313
-52,-34,53,6227,3497,2514
-95,-27,-18,-6447,-7616,9677
-75,-69,78,-610,2949,5541
46,52,-118,-2199,-534,5396
-4,50,-80,1383,-702,170
64,-24,-123,3828,-6042,4706
82,24,-56,-496,-5389,9084
-46,81,46,507,-2921,4816
-113,59,107,520,-1784,2584
-39,-18,-117,-2447,-1910,1392
108,39,48,1000,1364,-242
10,5,-40,6754,3146,2101
-112,-63,-122,-385,-1019,423
-11,19,-77,-741,-1024,-263
62,-44,-106,-667,278,-689
84,-119,104,206,-165,-61
93,117,108,796,-235,309
83,-64,-92,-439,197,-380
104,-90,-99,-108,85,-210
108,-106,-114,279,152,-138
119,-98,-126,182,201,-61
120,-88,123,-38,62,-138
-127,-79,126,-441,471,-254
-126,-80,-126,150,-122,30
-117,-61,-120,-95,132,-167
-111,-61,-120,7,-7,-52
-107,-47,-121,-37,130,-204
-105,-55,-125,-44,474,-182
-77,-85,105,240,38,53
-80,-39,116,-621,-58,-108
-99,-30,-122,56,76,-45
-91,-38,-124,213,49,38
-82,-17,-114,-117,112,-217
-74,-42,125,-9,191,-174
-69,-42,120,-60,181,-39
-89,-95,-24,208,1561,-8600
-124,19,18,-1835,1201,-8113
-123,126,-113,-10,2052,-8066
-114,71,-78,246,-218,-6951
-80,48,56,2780,-1202,-5054
86,73,-110,3669,-4308,713
60,-96,-124,-1807,5157,6444
120,54,-99,-4164,229,7869
-51,-50,-51,-967,1204,5570
6,-45,-66,84,-1246,6858
-34,118,59,2504,-490,5500
-48,-120,73,-669,-1933,2958
31,-29,-110,-3604,-4471,2534
108,5,-59,-894,-6771,4858
-12,-74,113,2591,-3734,5390
102,-73,-70,2455,1002,3971
-24,64,0,-1656,220,1400
86,37,-98,4144,1091,-33
-19,-84,35,2420,21,335
