0,0,0,0,0,0
-6,-16,85,-101,200,1606
-6,-16,85,-101,200,1606
-7,-13,-101,-599,367,1456
-7,-8,-73,-760,615,1411
-4,-1,-53,-929,1117,1372
0,9,-40,-1183,1515,1115
25,57,7,-805,516,803
24,49,0,-712,676,816
39,37,-3,-89,-1117,199
36,30,-15,242,-451,239
40,-17,-31,2347,-2429,-21
29,-19,-21,2158,-2616,52
-16,-51,-6,1694,-2429,-299
-38,-50,13,321,-2212,-644
-68,-41,33,-1948,173,-647
-55,-32,27,-2961,1618,-413
8,71,7,-4471,4516,-476
11,68,13,-3618,3473,-654
48,111,21,-2457,1276,-1987
71,-104,24,-1933,658,-1547
82,-91,6,-1415,2276,-814
106,-78,5,-334,2063,-64
125,-73,4,1250,1459,306
-125,-92,13,3428,-2729,1061
105,109,0,3979,-2477,2121
84,75,0,3652,-3133,2618
52,35,5,2521,-3214,2718
23,12,7,1072,-984,3438
23,9,-3,-159,2997,4191
47,16,-3,-819,3128,3888
69,21,1,-411,4058,3134
101,15,10,263,2581,1802
113,2,28,858,-822,474
114,-12,20,1345,542,673
-123,-29,4,2159,1244,572
-111,-47,17,2225,116,266
-114,-74,55,1420,-1568,-260
-127,-79,56,626,-1406,-117
126,-85,47,-578,90,106
E
-125,-83,42,-976,205,241
-117,-67,33,-1628,-5,663
-118,-59,30,-1167,144,793
-119,-31,14,-656,-374,1308
-128,-28,13,-608,-423,1245
113,-23,6,-609,73,638
113,-27,7,-927,-431,407
96,-9,6,-2006,-390,-225
96,1,9,-2196,-638,-306
71,59,28,-4170,-587,-1622
70,66,40,-6283,-2828,-2133
-36,-38,-80,-8617,-4175,-4408
-45,-51,-79,-8406,-4578,-6281
-57,72,-50,-12227,-9254,-11144
-106,30,36,-11438,-6478,-10921
33,-81,40,-12480,-8823,-8944
48,56,-124,-11749,-5415,-8670
115,33,-88,-14208,-10228,-7412
-16,26,-126,-13951,-7917,-6723
70,-84,43,-12845,-7387,-8910
0,-9,30,-13281,-16732,-14147
-126,48,-105,-11668,-15029,-11616
-5,-49,79,-10169,-8304,-15514
-107,-73,-4,-8378,-16135,-18855
-28,44,-11,-8356,-21512,-16936
-106,77,25,-8161,-14974,-15168
98,-73,-76,-8775,-16702,-10339
-81,48,11,-4415,-11541,-11088
44,79,-114,-11135,-21079,-7855
58,-34,-65,-12340,-18108,-6194
-60,-101,13,-6666,-7724,-5543
76,105,-97,-8036,-17772,-6772
-126,-111,87,-10003,-15272,-1557
-45,36,-76,-7268,5649,14077
-110,57,2,-10253,3199,13162
115,-103,-27,-23739,2148,28403
-61,-118,25,-26934,16820,-32178
-54,77,72,-30511,32018,-31244
25,72,55,-25196,23830,-32730
34,61,-39,-23927,-28749,-32730
E
52,25,-69,-19409,8782,-32730
-111,107,42,12762,4312,-32730
91,-3,71,18818,18365,-32730
-116,50,13,32653,-14167,-32730
33,-92,-67,26937,-17524,-32730
-61,55,-22,16186,22759,-32516
60,-75,57,-29632,231,21813
91,35,122,24890,18838,-28849
-74,-30,-6,-7760,11703,-29362
112,86,-27,5550,9451,-23877
126,-110,101,-9642,2101,-13330
-1,-32,25,-31825,-12511,-1810
-26,-65,-115,-24500,5558,-1888
42,8,-20,30183,32491,8812
-112,-102,70,-27256,-9632,5200
119,-86,97,-27254,25216,12295
2,22,18,-24053,-27591,13074
-115,-62,-40,13394,-16734,-22329
-99,21,-111,17300,12996,-32729
52,83,127,-21987,15344,16532
28,-99,-107,-32603,9695,-2733
-74,-124,10,-32603,-19349,-25021
-126,-20,53,-10149,28111,25984
-103,-49,47,-6823,32630,32102
55,-65,44,-14710,32630,-29976
93,-116,71,6808,17476,31890
26,-17,-68,26042,15836,-23649
50,-1,30,18675,-139,-18085
57,-125,-118,-13067,17341,-28781
-120,68,89,-11459,31714,-18643
103,-44,-44,-12992,-10138,-14634
92,28,-120,-30230,24496,-1461
79,-104,103,28715,32630,7158
-66,-72,121,10049,-139,-18405
75,124,-87,-27872,16627,-573
79,25,-16,31555,27042,2844
-37,114,23,-12311,1746,3149
-102,72,127,28850,21080,21521
-12,37,-93,-6129,21056,19210
117,-74,-61,-28300,14644,18446
E
-82,-90,-55,-16496,-27351,23130
76,118,113,-7658,-21708,24685
-74,80,-93,-20799,-27270,-28844
-95,101,-33,-27821,26484,-32489
-2,4,124,-12315,-28193,-32726
6,16,-50,-2393,2369,-32726
-116,-49,-59,-1516,-18878,-32726
-79,90,69,-31419,19481,-32726
30,-81,-7,-26946,29198,-32726
56,-54,110,-32601,28689,-32726
-57,-121,25,-32601,25327,-32726
-113,-44,-87,-32601,5738,15884
-11,20,35,-32601,10560,-8522
39,86,36,868,-20206,14521
-29,44,-112,-8734,-31229,9852
-49,53,-33,1934,25707,-12893
57,114,36,1357,8258,-11109
-119,97,-42,6276,9997,-18828
7,-6,124,6745,9614,-21007
107,-1,-84,11821,3984,-16884
97,-14,57,7096,28462,-30157
46,-58,30,8171,-18455,-31310
-83,-111,-44,18896,20217,-27569
18,-5,-62,16553,-13947,-32458
-49,25,-65,2674,-24591,-25572
-31,110,92,-8401,-20410,-8654
-126,97,-112,-9259,-4876,-702
43,106,-30,-7300,26901,7599
17,110,-33,-5084,18946,10720
18,-86,-104,-4322,20288,19698
-34,8,38,-6090,31501,-31048
-56,-82,113,4555,22175,-30463
-3,-18,-75,15014,13079,-32726
-55,-23,21,19232,-24937,-32726
50,-85,32,10278,22939,-32726
-107,-83,66,-3674,-641,-32726
102,-8,121,9352,-14047,-32726
-18,54,78,-3283,30454,14588
-42,-94,-94,-31486,-3795,30996
15,106,-37,4372,-13061,-23136
E
23,-108,-32,-6944,-21251,30569
2,90,64,877,-19470,31570
33,-10,-102,-480,-10536,-31640
111,-30,-114,-15961,-16707,-19067
36,3,-102,-19080,-7225,-9980
109,-15,45,-22979,21463,-709
50,-21,-102,-29099,22342,13333
120,-12,67,1198,2071,-19884
-16,-99,-94,28009,4373,-32726
-118,-29,-49,9610,-24266,-32726
-58,55,-78,30353,-31251,-32726
77,-125,-52,-110,27933,-32726
58,54,19,-12843,-3381,-12856
61,51,85,-3944,19953,31503
0,93,-77,13792,6396,-27306
92,-13,-13,-27417,19501,29200
117,10,57,9720,32632,-32726
43,28,-27,2503,-137,-30018
103,-10,-21,2846,-22214,31908
-64,-40,44,2607,7205,-32726
14,-100,68,-7408,14434,-32643
-75,107,-12,-13660,32632,-30567
-17,43,26,-19788,32632,32443
119,0,103,-10558,-31096,-24122
14,-78,120,-14931,-24243,-14572
106,-22,21,-4849,11678,-16809
0,-114,20,-16472,20316,-10600
14,-43,87,-24646,31441,-1229
77,103,-89,-5733,-25090,-2617
115,13,65,-21126,16851,4019
32,120,-46,-19994,29743,2316
-83,83,81,-14539,16445,5879
23,-9,-26,27727,16183,13066
37,26,61,-12126,16555,18412
-46,-59,-56,-27857,16147,27468
-78,56,-48,-26957,32633,-28087
28,-122,-9,-23375,-24235,-32722
71,97,58,-4830,30912,-32722
-86,16,-32,-2336,-19596,-32722
124,-48,-78,-29636,30165,-32722
E
42,104,-69,-27213,-32101,-32722
127,-127,112,-32602,-906,-32722
-31,-12,15,14793,32633,-32722
-57,60,-89,-26555,15153,-11231
-79,-128,103,1285,27538,31269
-2,-12,-52,20800,-9992,-13029
-3,-19,-71,28667,29005,-14840
-4,-38,-66,24717,-7441,31551
82,-127,-71,13588,-19147,-28043
-71,-107,-106,12260,1729,-29104
96,-76,4,-1073,17490,30810
-53,2,-33,3915,-9261,-32723
-104,62,76,18341,18517,-32723
-118,122,-37,11390,32406,-32723
103,70,97,5875,-18011,-24521
-4,76,-52,2109,-22568,-18166
-116,-40,38,-970,5546,-4845
-120,-85,-119,-4843,-2453,621
