0,0,0,0,0,0
34,-83,88,7303,2667,-3823
34,-83,88,7303,2667,-3823
57,111,-71,9045,1765,-3841
70,72,-7,9897,-372,-4426
78,19,41,10884,-910,-5654
-93,120,-21,11332,-1195,-7417
-46,-127,40,10341,-923,-5506
27,123,-62,7684,-2993,-6139
65,-115,-38,9135,-869,-7504
119,-67,36,8040,-2383,-7429
-70,75,108,6412,-6955,-4899
-50,120,51,6773,-6830,-3816
61,-65,-79,4828,5130,-1696
61,-73,-60,3076,11054,-756
0,-106,-46,6501,3572,2373
-53,-102,-33,7883,-2892,3449
93,-114,-32,2501,-15692,1218
-10,89,86,1116,9500,979
-13,82,-89,2837,10764,784
-85,30,-91,1135,-90,2578
98,24,-33,-946,-5299,1385
-124,-4,124,-1669,1708,-1111
-49,-21,48,-462,10302,-1786
-69,-5,-122,4296,8267,-896
66,45,71,10399,-10149,4665
59,62,39,9302,-14480,4331
55,-124,-121,2650,-8212,-4561
-36,-86,106,1652,8079,-4099
-31,-49,-20,156,6100,-6094
-61,14,93,-3817,-1769,-4008
-68,105,66,-6184,278,-1728
-72,96,41,-5755,5189,-4775
119,-94,-103,-6626,4444,-8850
89,-51,-55,-5524,1871,-7989
44,23,-6,-1006,12,-6294
47,20,-16,-1407,204,-6603
0,83,6,-529,-3621,-7831
6,83,-4,-450,-3118,-7681
2,-100,-72,-527,-42,-5358
E
-11,-80,-89,-731,-406,-3650
-33,-71,-118,602,274,555
-36,-82,-114,566,-615,-33
-88,-104,121,-413,-2593,-645
-83,-95,126,-534,-1998,-364
-74,-73,80,-1091,-318,3695
-41,-83,65,-1660,2399,4926
32,112,44,-1995,6235,5219
20,97,71,-1553,4986,5917
11,-38,-83,2535,-939,796
4,-4,-109,1348,-118,1920
13,2,116,-317,934,-473
44,19,79,-1913,4605,-469
53,34,122,-1946,3798,-224
44,27,-119,-1271,1924,-63
44,31,-86,-1367,1249,926
57,28,-104,-1779,2510,633
45,8,-79,-1174,2017,-438
39,16,-70,-784,1507,157
40,22,-60,-1133,23,542
47,19,-69,-1370,621,316
67,11,-74,-1192,2285,342
64,8,-63,-1395,1083,249
55,6,-50,-1779,-1310,263
72,4,-76,-1896,139,393
87,1,-91,-1807,1260,617
88,-2,-89,-2321,1110,451
87,-9,-82,-2642,1131,674
94,-26,-69,-2217,1206,961
97,-28,-70,-2544,1503,980
105,-75,-46,179,2179,1092
101,-67,-46,-396,1953,918
89,-79,-23,-992,621,79
93,-77,-29,-826,1703,259
90,-86,-18,-673,3630,109
77,-83,-1,-845,1975,464
51,-90,33,-1777,-53,-385
50,-94,26,-1948,402,-462
51,-91,15,-2305,1417,-224
38,-98,23,-2805,1307,-240
E
37,-100,29,-2693,662,-278
43,-114,34,-1838,1401,-596
