5084,16167,11811,6990,2488,3924,4236,11564,637,21074,23410,9369,-408,28666,-2549,-15166,-15940,23666,32607,-10208,-29581,19102,8485,4815,-14325,-5476,10051,4902,-29036,-22563,-10440,-8776,-14621,-17806,-10621,-12911,-19889,-10380,15360,8903
-9829,-16775,22385,32606,9622,18422,-20294,28394,32606,32606,32606,-21441,-29049,-668,-14154,-8247,27,2088,2340,2332,-5891,272,4063,2489,199,9205,15860,6962,1920,7625,5555,7959,15669,16295,2068,1880,32764,-20467,-25356,-25086
-20556,-14155,24517,32609,17968,26299,-25581,21866,2365,4142,-2435,-3430,-8582,-8461,-18423,-19045,-14746,-10538,1098,90,5734,6449,5618,-4765,-10982,-13038,-17482,-16679,30473,30542,-23614,-15996,-15230,-12184,-8898,-11443,-13156,-3433,-20120,-14383
-2787,6066,-7014,-3554,-3308,-6468,-9365,-7199,7165,9795,2671,7725,14987,8563,4525,7180,5449,-5126,-3468,7530,2028,-16502,-2394,-7702,-23533,31489,30485,32608,10793,-22932,-30196,32608,23840,9385,-6418,-14052,-13062,-10753,-6190,15428
-22711,17494,2879,10268,-26582,-31265,32608,-15980,16037,32608,-1714,25795,-19050,-20692,-18648,-30894,-24482,-11083,-12527,816,-21427,28026,-13771,-14108,10458,2428,-5979,-1505,911,567,6021,21224,17852,2792,-3865,-13607,-15966,2250,11885,5445
13741,-24555,-18143,-14590,-18236,24751,32608,-4791,23068,17512,8949,-6114,-1140,-7005,-5320,-953,3985,10692,12594,18400,20625,11173,-7622,-18054,31691,-23391,-11896,-9421,-16741,-15400,-21236,-20798,-11935,-2714,-11765,-7275,-6608,-12151,-10728,-3264
4528,-5846,-12586,-9373,-10840,-12074,2460,2486,-2766,5437,10427,8697,16500,6328,-6184,-16120,-10614,596,10480,11144,12537,-2530,-9237,-14270,-19682,5390,17163,32607,5515,29994,-3512,-23178,-9261,-2942,3375,3721,2575,4503,-22064,-20805
10620,17812,23421,22090,-20670,19487,32608,-13054,31165,-9805,-11792,-12527,-788,-14993,-12903,-7724,-2778,-9956,3509,6541,-12663,11758,-3532,-5036,-2311,-3996,-3156,4029,7275,4196,9589,3696,3083,11310,18901,16981,-13102,-11399,-19220,-27273
6743,87,-11255,-17761,23374,32608,32608,-11360,29226,25067,20830,5913,8111,3521,450,-12105,-10156,-10788,-10293,29979,18599,-18306,6582,-14932,25856,-8268,-5147,-20646,8328,26428,-15462,-5662,-21964,-14700,-15217,22104,-20395,17456,-8802,-5828
-2423,2082,507,-622,-4356,-3456,-4009,-4482,-1052,19640,5965,13120,12034,-917,-2431,24544,-13572,-192,5185,2949,-22279,23071,32605,-31735,25833,5603,32605,-14099,-28286,27387,14068,-146,-1903,-4888,560,10724,8718,-4033,9120,-30769
31192,-29429,21083,32605,32605,-25081,-31911,-9181,-11108,-5383,-23685,-26883,-22773,-15709,-30519,-2023,3207,4286,-6878,248,626,-564,-2395,-7732,-7558,1996,5098,21219,3611,3930,570,-16164,-13321,-1684,8671,6862,3299,3553,-7330,-10232
1124,-13402,-17226,-13748,-9041,21499,-31599,15184,-28111,-30387,31977,8207,7005,-8194,-5475,-5708,-808,13582,8906,-1735,207,4922,16582,11767,-1885,-15361,20808,32605,-25539,30141,32605,-19840,-23224,-2210,-7796,-10212,-5756,-10394,-1906,-4639
-1629,-17033,16567,290,-6114,-3113,1356,-1440,-2283,-3962,-357,19845,16788,14557,8475,-1175,-751,10198,17844,22874,24667,998,3110,10374,-1653,15268,32605,32605,31949,-21790,32605,25354,4638,-29494,-29728,30993,-24317,-24,4608,-4454
-16871,-5599,745,4740,-2351,20527,4179,26495,31220,1618,-7299,-21642,-20462,-22492,-5960,-21667,13,-4492,-19662,-13525,-1674,14718,1560,-11057,-1689,-4030,-15196,819,-4532,3076,742,-3892,-3347,7975,13771,15841,27230,17796,1551,11353
4573,2437,29451,30233,-10238,-8964,-1500,6493,-534,-22866,29320,30715,32609,29244,-20883,32609,32609,2301,-10005,-8948,14169,3614,-3407,-11678,-12272,-20609,5460,-14709,21407,32609,32609,-26750,-26559,-14494,-14829,1385,-4542,2325,4928,-8688
-13281,-2341,6815,-1381,-10356,-11823,-8251,4672,3129,1883,4188,2071,15445,16350,11824,5462,-1700,-4752,3430,2170,7707,-1177,13400,12191,-1713,-1684,-15784,-31547,-27394,29371,32608,16647,16543,15151,11005,-4691,-4665,-6019,-1783,-947
-9695,7253,7340,30484,26872,32607,-1724,-12203,-26397,-27069,-11826,-16725,-14384,-23636,-2589,-9409,-17272,-13632,-11310,-7718,6578,-1840,-754,-15053,6859,-1152,-1383,-2724,-8857,-3098,7219,14038,13143,12567,1010,-3902,-2941,-5560,7933,7852
-3849,2362,-21125,2103,-1419,-2093,-8209,26426,30206,-19673,-26426,5800,-7394,-14407,-8771,-10398,4208,27835,20839,-3728,-16387,6398,1275,-17989,10918,-2183,2103,5542,-5805,-11324,-10102,-11951,-8091,-4157,-4825,1892,-7278,-12596,-9146,3218
-4764,-5524,-4720,-5402,-3637,-190,24481,19989,-1053,55,-7203,-828,9455,27308,-2513,-1199,-3413,-6021,13181,2912,-30085,-26791,28172,32605,32605,-31430,25630,11449,19525,16589,16649,16586,22191,22537,6251,-4430,31959,27587,-3967,-15570
-28471,-17378,-20135,-5884,-10794,-22439,-12267,-19959,-12191,-1670,-13271,-10088,-1349,7425,-9220,-14495,724,3330,3223,-2198,-5903,436,20796,19435,15869,4683,9515,4058,4236,-1345,5660,11193,20400,-4582,-18651,-15223,-3930,-3995,-7220,-30455
27379,32606,-12357,29816,31962,17651,-5254,-5365,-15599,-9331,5765,7113,14256,-1452,1678,29016,-21383,26919,30274,-21871,30156,6006,-120,-9904,-4485,-3936,252,-5696,-22283,-10342,-4301,-1766,-3770,-6625,-11405,-4329,-6259,2528,-535,625
346,-1628,2808,4840,16032,8987,-1285,-4581,-3752,5513,12513,-19675,-6607,9835,-6138,-19591,-28273,-18313,-5587,-16816,23477,2963,-12130,32604,19704,565,-1440,-10747,-13106,-6094,-425,15356,13457,15333,9147,15028,14873,13098,-23233,-19625
-19948,-5085,-22235,-1912,-6960,-15556,-11753,-11254,-9269,-12586,-11924,1042,-11903,-12652,1122,10232,6124,-14630,-7280,-2997,-4859,3090,5421,11485,15454,10879,13669,17018,3514,5763,10847,-9300,-1155,4543,-7934,-8723,-8732,-16235,24861,31959
32604,4085,-32312,17046,18553,9976,10717,8586,9105,4547,6427,13914,13521,8650,-5653,-1892,20171,29848,3017,-13020,18792,-27699,3151,-20270,-17430,-1354,-14682,-7123,-7281,-10681,-13966,7361,631,-4082,5213,-886,-5278,-2272,3693,-2942
2064,-2278,-3347,-6070,-4517,2617,6666,17454,15304,12708,2462,-1601,269,14829,19122,-1472,-10327,13087,-17997,-29109,-29705,1729,-7323,31864,6770,-22794,-3547,-7295,14186,4196,-1792,-15608,-11278,-5418,-4183,4258,3913,628,-2312,-10439
