0,-70,-70,-202,67,15,-240,-149,-394,6,96,-2,-57,90,518,323,195,108,-331,2,57,117,-39,-222,-163,45,-270,-1238,-1061,-1041,-1372,-3145,-4564,-3253,-3240,-5383,-6804,-5015,-544,1144
-482,-1480,-2768,-2384,-1830,-1612,-1228,-818,-351,26,198,310,406,362,377,312,297,552,285,465,414,601,674,407,223,267,161,115,172,209,333,237,184,3,-345,-784,-868,-754,-1597,-3687
-4425,-6564,-13693,-19496,-27712,-20213,-21309,-3834,102,15625,6855,1433,-11300,-19169,-22460,-21571,-25613,-26932,-23555,-24852,28765,-32744,-29822,-28528,-18605,-20049,-5772,-5441,-4261,-3044,7336,210,782,8263,4297,2331,4705,4933,4790,10415
17583,21227,28073,-30973,-32039,-32740,-32740,-32740,-32740,-32740,-32740,-32740,-32740,-32740,-32740,-32740,-11660,-25867,30400,-12707,-15375,5261,2726,9232,5777,-1052,-276,-2214,-1197,-1187,-3176,-15141,-16512,-18676,29322,-30482,31572,-32741,-32741,-32741
-32741,-32741,-31656,-25362,-13201,-8869,-5444,-7854,-7697,-2172,-2334,-2974,4330,2372,366,1954,4800,5857,7592,13144,23434,28686,32097,-31296,-32737,-32737,-32737,-32737,-32737,-32737,-32737,-32737,-32737,-32737,-32737,-32737,-26577,-23056,-19034,-8238
-13700,-7508,3085,7598,7825,3894,-5655,-23275,-27532,29023,32564,-32736,-32736,-32736,-32736,-32736,-32736,-32736,-30439,-21132,-14900,-11559,-11081,-4132,-8639,-393,4670,-2453,-1576,56,587,6010,7537,9042,14651,20321,21460,30377,-29825,-32732
-32732,-32732,-32732,-32732,-32732,-32732,-32732,-32732,-32732,-32732,28589,-18786,-30273,-21939,-14195,-14742,-9023,-1133,10535,8613,575,-2361,-11876,-18880,-24152,27039,-32731,-32731,-32731,-32731,-32731,-32731,-32731,-32086,-18532,-9995,-8217,-5865,-5618,6175
5001,16,3940,1737,1840,343,1249,1236,3622,7123,24536,19992,30546,-29744,-32729,-32729,-32729,-32729,-32729,-32729,-32729,-32729,-32729,-32729,-32729,18524,-7818,15168,-21319,-17108,-7464,-8893,4807,3852,7529,3699,-4005,-3136,-1591,-19519
-18154,24765,-32731,-32731,-32731,-32731,-32731,-32731,-32731,-30676,-12201,-16516,1454,-3558,-9167,-6487,-2908,3290,571,1021,-2816,4406,3331,8210,20630,16529,27046,28742,-29819,-32729,-32729,-32729,-32729,-32729,-32729,-32729,-32729,-32729,-32729,-32729
-32729,-32729,5304,-19918,-32646,-32716,-22930,-6031,-4203,3058,2120,-6087,-19185,23439,-32372,-17839,-29612,-26158,-25251,-21152,-25068,-21884,32038,-31273,-24860,-24144,-13399,-9426,-8924,-9224,-2864,6661,7836,4073,-5687,982,3733,1106,2567,3974
6600,12190,16307,27821,25723,-32221,-31579,-32727,-32727,-32727,-32727,-32727,-32727,-32727,-32727,-32727,-32727,-32727,-32727,15044,25754,31655,-24503,-15737,-8870,-6577,6420,8401,5408,1078,-18866,-22968,-26685,28542,-18868,28188,-32728,-32728,-32728,-32728
-32728,-32728,-19517,-17202,-9625,-10545,-10742,-5539,1789,4784,3369,2373,4182,10754,13819,23442,23125,29126,-29690,29891,30714,-31703,-32726,-32726,-32726,-32726,-32726,-32726,-32726,-32726,31430,31774,-32228,32586,17662,23926,3248,-22316,-24846,-9699
-5594,-6316,1675,2363,6886,3245,-1324,-2553,-1459,-1235,-1403,-3053,-3553,-2097,-2365,-5245,-2174,1031,-5423,-6249,-9294,-11772,-19559,-18380,-23461,-23856,29089,-30421,-31694,32254,-32754,-32726,-32726,-32726,-23652,-24089,-4874,-10365,-7630,-2186
-5708,-3495,1205,-1026,-1038,89,2642,1671,258,435,1519,1383,758,1477,2431,1900,504,1037,775,1458,5251,8461,11784,18509,27258,32083,-30912,-32722,-32722,-32722,-32722,-32722,-32722,-32722,-32722,32403,29825,19987,24091,17663
9699,-8504,-8094,-5137,-1228,-1105,-6175,-12283,-18198,-10765,-28667,30784,31905,-32723,-32723,-32723,-32723,-32723,-26562,-25092,-8815,-13595,-6061,-4061,-4217,-5958,-592,-708,1208,-1109,-804,797,1324,2034,2405,8847,12110,16348,23141,30530
-29852,-32717,-32717,-32717,-32717,-32717,-32717,-32717,-32717,-32717,-32717,-32717,-32717,25100,-8393,-16828,-22186,269,-9676,-8617,-955,-10766,-7753,-10550,-17284,-25785,-31863,30764,-32719,-32719,-29150,31628,-29543,-29310,-18577,-14610,-7472,-7482,-5973,-11292
-4928,-2249,-1740,2597,-885,-1252,6916,4269,1827,1719,-235,1054,3772,3221,4375,4843,6980,14468,18002,29162,22114,-30295,-31884,-32715,-32715,-32715,-32715,-32715,-32715,-32715,-32715,-32715,31142,27536,20499,16593,-12540,-181,-8545,-13814
9462,-3216,2527,4679,-872,-3734,-2496,624,-633,-1834,-314,-678,-1076,-7175,-8065,-15890,-12522,-22060,-23519,-32237,-22472,-30570,30747,-32718,-32718,-32718,-32499,32745,-22936,-23027,-18830,-16226,-9691,-10077,-11126,959,-14974,9306,3325,-6473
-2113,6108,1300,-323,757,5851,8814,14455,12454,25615,29627,-29711,-32715,-32715,-32715,-32715,-32715,-32715,-32715,-32715,29195,-31507,-32715,-32715,13459,-20047,-25875,-25574,-9688,2527,-4277,-12874,-14843,-19708,-9739,-10339,-7655,-29734,32103,31399
-32715,-32715,-31639,-31018,-32357,32474,-32715,-31615,-23113,-25418,-11487,-7729,-13565,-2775,-2380,7822,-303,1222,1516,256,1570,4113,14408,16250,24501,-27807,-32399,-32712,-32712,-32712,-32712,-32712,-32712,-32712,-32712,-32712,-32712,-32712,-32712,16670
-8633,15670,-32712,-9102,-4081,-3843,-15192,-14030,-27161,27741,-32713,-32713,-32713,-32713,-31876,-28918,-23410,-17171,-9895,-9630,-6121,-8403,-7949,25,1935,1698,-2861,1806,1101,3290,-2636,2102,1038,1714,1632,3678,8660,10081,26053,25040
-28035,-32708,-32708,-32708,-32708,-32708,-32708,-32708,-32708,-32708,-32708,-32708,-32708,17058,-5008,-26055,-32220,-18295,7794,448,-13255,-16303,-13797,-24951,-27364,29134,-32709,-32709,-32709,-25992,-23225,-30544,-20974,-22400,-18523,-8805,-4112,-1182,1001,-1964
1999,3031,95,1876,-1135,556,1791,3989,12370,17717,23968,29726,-29693,-32707,-32707,-32707,-32707,-32707,-32707,-32707,-32707,-32707,-32707,-32707,-32707,-15023,17161,32446,-20389,-8085,1279,5164,4168,-3738,5821,5363,1887,-11240,19751,-32707
-32707,-32707,-32707,-32707,-32707,-28063,-21181,-12831,-12681,-8892,-8014,-6646,4673,-2674,1870,1855,1396,2139,6113,7522,10747,19065,24746,30092,-29948,-32704,-32704,-32704,-32704,-32704,-32704,-32704,-32704,30381,-31887,-32704,-32704,-32704,-32704,-32442
27415,30968,-16369,-14575,-3638,5480,10409,6803,1054,730,-2632,-1740,-5938,-4049,1966,5071,10798,20193,6049,-9435,-24534,27228,32148,-32706,-32706,-32706,-32706,-32706,-32706,-21169,-22755,-15070,-11830,-20961,-9159,-9259,3104,4312,5216,-1775
-2590,-1797,-86,2926,3782,11382,16653,24458,31347,-30232,-32704,-32704,-32704,-32704,-32704,-32704,-32704,-32704,-32704,-32704,19705,-8332,-21500,-13585,-11182,-11809,-1893,4034,7570,9087,9141,8099,-5766,-8791,-6134,-8956,-8627,-19306,26815,32001
-32704,-32704,-32704,-32704,-32704,-32704,-26624,-21072,-14593,-14812,-10264,-2663,9782,4987,749,-2440,-536,1652,1684,8793,14922,18408,22445,28403,-29151,-32701,-32701,-32701,-32701,-32701,-32701,-32701,-32701,-32701,-32701,-32701,-32701,13861,-11939,31519
-19849,-14807,-16334,9135,5126,-5741,533,1850,-12287,31845,-22698,28228,-32702,-32702,-32702,-32702,-32702,-32702,-32702,-31709,-25102,-17633,-7744,-7694,1368,1814,4962,2060,3647,-2127,1106,3666,5403,7544,12152,20432,29833,-30441,32071,-32289
-32697,-32697,-32697,-32697,-32697,-32697,-32697,-32697,-32697,-32697,-11929,32024,-28565,-25705,-14084,64,-1973,4233,5445,7482,5265,3324,2261,9626,-4798,-14274,22906,32328,-32697,-32697,-32697,-32697,-32697,-32697,-32697,-32697,-29961,-11380,-10443,131
-1725,13084,-2847,-106,5292,3467,10323,11560,22016,30716,-29536,-32694,-32694,-32694,-32694,-32694,-32694,-32694,-32694,-32694,-32694,-32694,-32694,32503,1832,32294,-31118,32316,-11180,2809,23884,21183,14142,12039,12330,-6788,16649,-32695,-32695,-32695
-32695,-32695,-32326,32718,-32695,-32695,-22559,-24394,-8689,-9909,4597,183,6600,3512,-4365,1371,184,2286,4603,3199,8527,10276,20678,25007,32028,-30664,-32695,-32695,-32695,-32695,-32695,-32695,-32695,-32695,-32695,-32695,-32695,-32695,-32695,-4305
-22445,-29790,-27165,-12208,-1512,7216,3669,801,3053,3680,7612,-3425,-7812,19878,32595,-32694,-32694,-32694,-32694,-32694,-32694,-32694,-29949,-24907,-12053,-7824,-15439,6228,-932,-9087,5546,-344,-3578,3699,2218,2421,4061,5738,9551,13213
11608,26138,-31748,-31078,-32691,-32691,-32691,-32691,-32691,-32691,-32691,-32691,29407,-31545,24851,3313,-17894,-11972,-18521,-14331,3778,8560,3607,-5708,-15671,-23913,-13391,32263,30169,-32694,-32694,-32694,-30466,-16075,32675,-27657,-24953,-10310,-9722,-10230
437,11049,136,577,-2800,-5762,5841,748,2418,2301,3056,4641,12147,16011,24988,26264,26451,-32429,-31607,-32689,-32689,-32689,-32689,-32689,-32689,-32689,-32689,22492,15967,23430,-1095,-25733,-30297,-12999,9314,7203,7044,404,-4740,-13338
-18089,-14498,-6100,697,3391,9645,-35,-538,-16037,-29577,28119,-31039,32295,-32691,-32691,-32691,-32691,-32691,-17094,-12502,-7548,-5911,5112,3362,2239,-2497,-3300,2289,-2203,-558,1602,1288,2641,5030,19594,20847,-30840,-30950,-32690,-32690
-32690,-32690,-32690,-32690,-32690,-32690,-32690,-10578,-2308,-17489,-25739,-21020,-14697,-4029,-404,3193,4321,3648,3176,927,-53,-4888,-3641,-6598,-10647,3514,-295,26808,32317,31898,-32692,-32692,-32692,-32692,-32692,-32692,-22646,-15908,-14684,-768
-6450,-5558,4877,-3467,2100,1969,-848,200,1980,3775,8918,11221,20558,30557,-29279,-32688,-32688,-32688,-32688,-32688,-32688,-32688,-32688,-32688,31693,-32303,-32688,21668,22704,-32581,30809,-26849,-739,-4778,8830,11989,15270,4782,1504,-6352
-3921,-1091,-937,375,-6127,19353,-31591,32394,-32690,-32690,-32690,-32690,-32690,-32690,-23552,-20974,-14034,-262,131,3767,5238,-2560,-1059,313,-86,999,642,3937,4181,7746,13513,25173,30895,31479,-31328,-32687,-32687,-32687,-32687,-32687
-32687,32496,32466,-32521,-32687,-32687,-32687,9240,-21168,23927,-26403,-5881,1391,1745,1951,2271,288,3389,8947,-2499,-4388,-32039,27640,-32687,-32687,-32687,-32687,-32687,-32687,-32687,-24048,-14950,-15990,-10549,4117,-258,-1231,-6887,1606,2618
-1544,-1977,-4496,5126,6044,8171,20909,19063,-25423,-32650,-32682,-32682,-32682,-32682,-32682,-32682,-32682,-32682,29630,-31608,29396,24055,-29365,-32682,12571,-8321,-15563,-14023,-10171,-5694,-5230,-5703,-4022,3722,3307,4228,2982,2187,2020,-4008
-6911,-1999,4324,2567,-14345,-27054,26995,-32683,-32683,-32683,-32683,-32683,-32683,-32683,-32683,-27914,-13896,-16584,-11453,-5308,-1968,6845,-104,-2662,-137,1213,-652,211,2597,3864,11214,11399,29383,-27789,-32681,-32681,-32681,-32681,-32681,-32681
-32681,-32681,31874,25950,29622,-30800,-32681,21998,9822,-25586,-19206,-8928,-2249,10376,1115,644,-2735,-5960,-1630,6784,15030,15513,2808,-1910,-31013,-32609,30780,-32681,-32681,-32681,-32681,-32681,-32681,-32681,-32681,-28265,-27697,-18445,-12838,-17862
-10447,-387,-9879,-5163,-6941,6964,9637,-1262,2142,6207,10393,14171,16690,25129,-30432,-31587,-32677,-32677,-32677,-32677,-32677,-32677,-32677,-32677,31644,-32272,31833,31032,23235,10283,-15793,-28156,-20017,800,-5224,6048,5255,2626,-4110,-7294
-10435,-21365,-25901,28016,-32677,-32677,-32677,-32677,-32677,-32677,-32677,-31388,-25172,-23083,-17403,-21265,-12111,-15683,-2755,-2107,-2015,585,-1176,1936,-2866,-2608,1630,2728,2849,5241,12769,10644,15899,24153,-29506,-31715,-32671,-32671,-32671,-32671
-32671,-32671,-32671,-32671,-32671,-32671,-32671,-32671,11200,-3629,27381,-25476,-1405,-2853,9347,3045,-2490,-5248,-9874,-9488,-30115,-25011,28707,-32672,-32672,-32672,-32672,-32672,-32672,-32565,-32707,-29376,-25071,-27611,-18279,-13860,-11656,-4501,-8938,-6851
242,2522,403,-2068,4483,1816,3607,5009,15022,17219,26948,-27768,-32668,-32668,-32668,-32668,-32668,-32668,-32668,-32668,26014,31147,-31333,-32668,31833,2709,-15692,-27833,-24802,-18888,-1514,5770,6095,3899,-1248,-3661,-1124,-2664,-7474,-2057
-16987,-29084,-31256,30872,-32670,-32670,-32670,-32670,-32670,-32670,-32670,-29449,-13724,-12701,-10776,-12489,-3588,-10186,-4620,-7678,12263,3353,-419,7482,7290,18450,19359,-30481,-30875,-32667,-32667,-32667,-32667,-32667,-32667,-32667,-32667,31102,27050,23174
22212,21636,4177,-495,-14181,-20630,-13676,-6612,-1771,11910,8901,18216,30292,10888,5932,-8928,-11568,30790,-30333,30988,-32668,-32668,-32668,-32668,-32668,-32668,-32668,-32668,-32668,-30802,-20451,-19703,-7566,-4821,-9533,-7595,-1555,-300,-9349,7231
4561,1865,3951,10471,16320,22192,29249,-29201,-32665,-32665,-32665,-32665,-32665,-32665,-32665,30645,29143,31398,-31678,14633,-4344,-12093,-17592,-17107,-12538,1994,1890,8101,3320,-3123,-1927,-2639,-5736,-2943,-4255,-15836,-20586,-29016,29157,-30694
32212,-32667,-32667,-32667,-32667,-32667,-32667,-27565,-25989,-18415,-12377,-7821,-12959,-1260,-2250,-5823,5297,1201,-2894,-1370,2308,1448,4284,7773,19580,14177,30141,31127,-30759,-32664,-32664,-32664,-32664,-32664,-32664,-32664,27134,29408,30972,8003
17341,-18511,-15143,-14624,-19000,-1779,-217,5941,6736,8278,7831,-1902,-5668,-10294,-9497,-23055,-25798,28199,-32665,-32665,-32665,-32665,-32665,-32665,-32665,-32665,-18935,-20387,-13753,-7523,3594,-348,-563,3864,-3102,-1737,-2448,3694,2468,6706
7988,16558,16423,23320,32724,-30580,-32661,-32661,-32661,-32661,-32661,-32661,-32661,-32661,-32661,-32661,-32661,-5519,-3290,-29649,-15372,-21452,-16566,-14455,4428,-91,1637,2918,5465,5281,7324,6308,-1399,-4021,-4270,-5801,-7830,-7731,-15367,-22064
27492,32384,-32662,-32662,-32662,-32662,-32662,-32062,-32631,-28326,-25994,-18347,-16495,-4871,-12978,-13130,-1699,-6728,9190,-153,-5946,307,3297,4691,5189,12752,16360,28616,25619,32618,-31264,-32659,-32659,-32659,-32659,-32659,-32659,-32659,27327,24959
31993,27735,-1216,-3283,-5207,-4162,-2495,-5660,-5886,-3495,1561,2708,-1534,2065,2824,211,-1664,-1101,1694,294,-3405,-7668,-18197,-23032,-19075,-26525,30414,32277,-32661,-32661,-32661,-32661,-32661,-32661,-21733,-13711,-4043,-2977,-28425,1575
6715,-7602,-2428,-1939,143,346,5331,4886,8319,9949,14038,19015,-24615,-32657,-32657,-32657,-32657,-32657,-32657,-32657,-32657,-32657,-32657,29634,26569,30934,-13520,3719,-6479,2184,3968,-1867,-8785,-7943,-8757,-6611,2514,-3854,-11307,3707
-2684,7080,6554,2821,15665,27523,7467,-12226,18561,-32657,-32657,-32657,-32657,-32657,-32657,-32657,-24719,718,-9121,-9653,21844,-1697,-9782,-1619,1525,-55,3315,529,1313,4530,5321,23542,22077,-26451,-32655,-32655,-32655,-32655,-32655,-32655
-32655,-32655,-32655,30191,32328,18216,15264,28194,-29143,-9332,-9924,2723,154,4106,6485,3101,1744,1388,-6752,-679,-13791,-28201,-28093,29594,-32656,-32656,-31025,-27067,-30468,31470,-32656,-32656,-31972,-20470,-16916,-15987,-17882,-18962,-16599,-18222
-7745,2561,358,1870,1301,-4231,6330,-3759,155,4227,9607,14457,22548,32642,-30270,-32654,-32654,-32654,-32654,-32654,-32654,-32654,-32654,31187,25926,-30147,18858,4789,-14942,8541,-7460,-8923,-4307,1438,7591,9545,8240,4032,-2418,-8910
13790,7959,538,-9410,-25634,25982,-32655,-32655,-32655,-32655,-32655,-32655,-32655,-32655,-22641,-16175,-12699,5957,-7855,-9966,15146,85,-3405,3231,4158,4042,3628,8610,9872,15530,20250,-25863,-32427,-32653,-32653,-32653,-32653,-32653,-32653,-32653
-32653,-32653,26514,25050,23514,24277,-109,5168,-4279,-8835,-7872,-7845,-6176,-1220,2578,4018,2983,2172,1122,25637,29595,-29404,31798,-32655,-32655,-32655,-32655,-32655,-32655,-32655,-32655,-32655,-21226,-23735,-2972,-7799,8795,2391,-4129,1076
860,1185,804,1062,-559,715,6018,8281,14140,20840,21236,28716,-29131,-32652,-32652,-32652,-32652,-32652,-32652,-32652,-32652,-32652,32612,-32562,17672,28040,-6696,-29521,-18958,-23216,-22459,-18142,-6829,10721,12306,10559,2965,1418,10967,9529
6038,-18345,21498,-32652,-32652,-32652,-32652,-32652,-32652,-32652,-32652,-25795,-12806,-10508,6246,-7887,11813,1166,-5048,-681,2782,2527,3577,8675,7621,10628,12550,25455,29319,32639,-31502,-32650,-32650,-32650,-32650,-32650,-32650,-32650,-32650,-32650
-32650,30454,24358,27602,30728,7404,-7449,-13363,-9208,-11920,-10689,-4922,-3898,5275,3066,2279,2889,1960,1768,1046,1296,-1655,-1860,-25940,25451,-32651,-32651,-32651,-32651,-32651,-32651,-32651,-32651,-32651,-32651,-18474,-19122,-5532,-4252,-2256
-1272,7130,-5975,-4684,6553,4593,1477,5286,4814,3462,4195,11155,18860,20240,31613,-29852,-32648,-32648,-32648,-32648,-32648,-32648,-32648,-32648,-32648,-32648,31163,-30938,-20893,-6746,3794,-16170,-12548,-8132,-4910,-1165,-2622,-6184,-1081,7952
5206,-1969,-349,2167,-11952,20317,-32646,-32646,-32646,-32265,-31768,-24617,-27034,-25235,29487,-32646,-27496,-31098,-22507,-18250,-12599,-11920,-5207,3170,-854,-4164,10168,-4900,-2091,3955,2139,2486,1049,5460,9610,18711,26895,-28510,-32364,-32643
-32643,-32643,-32643,-32643,-32643,25552,21225,23162,27481,18100,15159,19704,-149,1477,299,-8956,-16230,-11776,-7523,-5740,-5166,7400,4245,-5532,-16227,-11491,-27648,-18248,-24666,28055,-32646,-32646,-32646,-32646,-30141,-20723,-21119,-15428,-10321,-9538
-11240,-4221,-5465,-158,1744,1224,-1464,333,3031,1942,2545,6033,7717,16304,13555,31255,-28849,-32642,-32642,-32642,-32642,-32642,-32642,-32642,-32642,30257,30635,-31596,29388,31380,-30474,-22614,-18899,-19290,-15625,2021,4745,9806,10045,7479
-12481,-9052,-18120,-22272,-32202,30598,-32643,-32643,-29037,-29153,-27632,-31860,-31917,-25808,-17500,-21606,-15659,-15355,-13979,-547,-12654,-1175,346,3207,-1264,-4422,2309,210,1924,2395,6656,12434,19511,28703,32331,-31066,-32640,-32640,-32640,-32640
-32640,-32640,-32640,-32640,-32640,-32640,-32640,-32640,-10151,14478,-28236,-17668,-11582,-3170,11738,6752,-3139,-3257,-11470,-28003,27304,-32641,-32641,-32641,-32641,-32641,-32641,-32641,-32641,-25525,-27025,-15578,-8539,-5444,-3149,9017,6179,-14573,9491,1966
-4223,-2122,147,-482,1459,4376,16800,18611,28868,28374,-29772,-32638,-32638,-32638,-32638,-32638,29509,26645,-30178,-32638,31182,28376,22105,1434,-7132,-29962,-19452,-8603,-8131,-5485,1146,9906,1987,-4054,-26464,-24916,27915,-32637,-32637,-32637
-32637,-32637,-32637,-32637,-32637,-24151,-20778,-13155,-15470,-4049,-5676,5537,5154,11077,1440,-4319,4988,-2560,582,319,661,2215,7306,13084,16085,27590,29257,-29789,-32632,-32632,-32632,-32632,-32632,-32632,-32632,-32632,-32632,30573,29980,-31399
-3106,-6480,-30467,-22379,-20284,-12352,3742,5830,7845,4782,522,209,-3123,-3484,-15047,-31306,-27787,29935,-32636,-32636,-32636,-32636,-32636,-32636,-32636,-32636,-22326,-22816,-7938,-1977,-4409,7700,7169,-3759,4366,-2470,-1486,2894,1071,722
1544,5526,7536,8990,19446,27822,-31733,-31409,-32631,-32631,-32631,-32631,-32631,-32631,-32631,32005,26845,-31262,-32380,29544,-13038,-16340,-23612,-2537,-13726,-5731,-5469,-137,2657,5155,3311,-726,-321,7140,9166,-2484,2872,-5122,18157,-32706
-32630,-32630,-32630,-32630,-32630,-32630,-32630,-32094,-24451,-21002,-10888,-5279,2313,-10339,-4705,8571,-1783,-679,1584,-75,-442,3455,5303,11707,7271,23907,27823,-28539,-32624,-32624,-32624,-32624,-32624,-32624,-32624,-32624,-32624,-32624,-32624,-32624
-1513,13522,32278,-22559,1271,4292,614,-1705,-251,982,587,-4427,-4750,-7040,-4792,3062,-776,-11044,-28908,27484,-32626,-32626,-32626,-32626,-32626,-32626,-32626,-27682,-24864,-21683,-16341,-11019,4048,518,-113,774,-3962,5421,-885,-2842
802,629,1243,3622,4882,10633,8541,15587,18818,-30518,-30664,-32622,-32622,-32622,-32622,-32622,-32622,-32622,-32622,-32622,-32622,24497,26498,32267,-15843,-15957,13549,-9289,-19350,-9487,-6226,2888,1094,1390,1252,-2001,-4658,-8960,-8754,-6414
