0,-1301,-1301,-1185,-1039,-764,-240,825,883,311,286,244,600,414,628,530,-51,77,4,-56,-11,191,296,244,161,234,211,23,40,-153,-78,-69,9,-34,50,-158,-92,-82,19,-1
-77,-111,-221,-237,-216,-232,-83,189,110,134,174,132,61,233,276,189,152,118,-39,-20,-78,-115,-92,-185,-171,-178,-210,-46,-4420,-6969,-5932,-14805,-24805,26566,32731,32731,32731,32731,32731,32731
32731,32731,32731,32731,-22317,12262,6763,18761,17911,30158,-29258,24541,21313,28342,13708,10521,30010,9199,-15351,28698,-20180,-28647,-23600,-20119,-21711,-19293,-18377,-16604,-15342,-13428,-979,-2798,27316,-31530,-30607,32731,32731,32731,32731,32731
32731,32731,32731,32731,13663,-28395,-32545,-24368,-19060,-23380,-23581,-30270,-26829,29953,32721,32730,32730,32730,32730,32730,-29596,-11649,-829,29392,25988,23844,29993,31172,-31473,14345,22172,-2645,-18317,-20678,-19532,-21663,-23572,-25294,-19136,-17448
-15067,-4349,-3941,6344,15446,-21991,32733,32733,32733,32733,32733,32733,17382,29936,-30381,-32731,9564,10453,-17341,-12098,-14340,-18513,-17142,-31109,-29698,30630,32732,32732,32732,32732,32732,32732,32732,32732,32732,-28127,-19666,-15764,536,3687
18732,24352,27919,17104,-27546,-32414,20318,31285,18373,2926,14905,-32379,28417,-26925,-27528,-21284,-18122,-20046,-17689,-12217,-5927,-5838,-271,12263,12834,10107,8213,-390,-7309,-6904,-10747,-10302,-12774,-15445,-15514,-9862,-9765,-1636,9297,32139
22972,27821,-29540,32733,32733,21396,21683,8174,3937,-20942,-29019,-30417,-19355,-16423,-11919,-340,2232,8724,17463,20668,31766,28055,28056,-30764,28122,27897,-30663,29312,24313,31773,30371,-31777,8673,-12832,-16582,-17858,-19802,-24085,-22672,-23562
30636,-31066,31854,32732,32732,32732,32732,32732,32732,-26405,-6804,25009,-32483,-32041,23625,24515,24282,24831,16891,4390,557,-9314,24577,-29352,-23566,-27110,-13700,-11716,-7719,-1505,11579,16673,22579,-30677,-31301,27396,-32390,31540,25365,25396
26065,273,-632,-10382,-10920,-17082,-25989,-31849,30634,32728,32728,32728,32728,32728,-28393,-19949,4687,3760,29855,-26555,27980,29831,-31314,32729,22910,23148,10103,2830,25348,-30187,-27181,-25348,-22813,-18800,-19604,-16477,-8889,-2433,7443,7941
13635,18563,7937,7067,5299,-1519,-1946,-3491,-4968,-7779,-8231,-11714,-13748,-18072,-20052,-13586,-8958,3679,12416,30235,31366,29929,-31171,29712,26700,11180,4885,-8226,-23819,-26270,-13096,-18129,-10148,-2030,-75,15920,14844,31230,-32532,-31927
-32713,32730,32730,25752,31162,-31508,24678,22827,22636,4363,-21090,25272,31499,32729,32729,32729,32729,32729,32729,32729,32729,-21975,-1522,29282,20847,-31453,-31025,24692,20528,22993,11324,6221,-10608,24064,-30167,-26437,-24178,-20606,-18175,-8033
-7237,4746,7227,16446,12453,9439,12676,-22409,32731,32731,32731,31690,-32458,27878,7211,3741,-7607,-18974,-22668,-29105,29298,32729,32729,32729,32729,32729,32729,32729,32729,3811,16049,17402,10785,5294,9742,12125,10084,21396,-28919,19492
17237,5306,-26027,2230,9494,11970,70,-31944,-21000,-28262,-20009,-25044,-17418,-21535,-18080,-9740,-3570,18126,23290,17021,13912,6744,-145,-7462,-3812,5818,7315,17848,22807,-28640,-32043,32729,32729,32729,32729,22064,-30383,-32430,28904,14496
-10221,-18313,29627,30344,32729,32729,32729,32729,32729,32729,32729,32729,-26310,-25868,-11326,5488,14239,-23389,27668,23077,-32425,17641,19478,10725,16050,12121,-30445,24275,-29059,-30530,-20692,-22643,-17248,-8082,-1726,11499,23979,-27217,-32211,32730
32730,32730,32730,28261,-31919,32078,-32522,32730,32730,11752,-3262,-5024,-30471,-22351,-24768,-26249,29832,32465,32728,32728,32728,32728,32728,32728,32728,32728,32728,32728,-23860,15585,5280,-31634,-28411,32729,32729,29820,18518,13614,15527,-861
-30734,-31679,-27555,-23769,-19799,-15470,-7049,-8773,576,8170,9808,12893,6652,5763,-1011,-3298,-7092,-8477,-12705,-12042,-15576,-17597,-22100,-20428,-28428,-27477,-26895,-15346,-1758,7847,13082,15195,29007,-28336,32728,32728,30164,32160,23978,19725
20701,4589,-28637,-30086,-27552,-28994,-26988,-27222,-25431,-30438,-23384,-18325,-20029,-21523,-20288,-2725,2808,8802,3000,2082,5267,2765,3243,5799,11909,25296,24018,-29251,-32318,29120,22966,29330,24450,12844,6728,3350,21952,29917,-26829,-18791
